model_size,checkpoint_step,n_words_correlated,layer_num,method,id
70m,64,4,2,mle,10.458310477985911
70m,64,4,2,pca,81.0
70m,64,4,2,pr,61.21681938301174
70m,64,4,2,2nn,15.22425639437195
70m,64,4,3,mle,10.527303651923564
70m,64,4,3,pca,64.0
70m,64,4,3,pr,51.6033319444548
70m,64,4,3,2nn,14.336715959693665
70m,64,4,4,mle,10.698363436384978
70m,64,4,4,pca,53.0
70m,64,4,4,pr,43.02681178310715
70m,64,4,4,2nn,14.045303002533766
70m,64,4,5,mle,10.81078033071637
70m,64,4,5,pca,47.0
70m,64,4,5,pr,37.88825986014364
70m,64,4,5,2nn,13.773702399337164
70m,512,1,0,mle,32.685989358737395
70m,512,1,0,pca,122.0
70m,512,1,0,pr,86.55803753684388
70m,512,1,0,2nn,33.104823613508096
70m,512,1,1,mle,35.75431980030873
70m,512,1,1,pca,94.0
70m,512,1,1,pr,76.35284616068516
70m,512,1,1,2nn,36.55829944926099
70m,512,1,2,mle,33.73061017832323
70m,512,1,2,pca,70.0
70m,512,1,2,pr,60.565744141237545
70m,512,1,2,2nn,35.00145344756548
70m,512,1,3,mle,34.0285157635845
70m,512,1,3,pca,49.0
70m,512,1,3,pr,47.442026932141424
70m,512,1,3,2nn,34.95346091333733
70m,512,1,4,mle,34.32877435881379
70m,512,1,4,pca,47.0
70m,512,1,4,pr,44.377066499134166
70m,512,1,4,2nn,35.38601586738436
70m,512,1,5,mle,33.56753728435724
70m,512,1,5,pca,40.0
70m,512,1,5,pr,38.50217368896098
70m,512,1,5,2nn,34.7779141384617
70m,512,2,0,mle,23.649998043253493
70m,512,2,0,pca,108.0
70m,512,2,0,pr,75.33402577414635
70m,512,2,0,2nn,21.993330157132736
70m,512,2,1,mle,27.20822170731341
70m,512,2,1,pca,93.0
70m,512,2,1,pr,70.87456864971038
70m,512,2,1,2nn,25.162406940537377
70m,512,2,2,mle,26.700649605124244
70m,512,2,2,pca,71.0
70m,512,2,2,pr,57.79117454196388
70m,512,2,2,2nn,25.19017079660627
70m,512,2,3,mle,26.949857919729496
70m,512,2,3,pca,52.0
70m,512,2,3,pr,45.79156007844848
70m,512,2,3,2nn,25.446312349780147
70m,512,2,4,mle,27.093704489780205
70m,512,2,4,pca,48.0
70m,512,2,4,pr,42.78106017610225
70m,512,2,4,2nn,25.009590658728825
70m,512,2,5,mle,26.87067050964336
70m,512,2,5,pca,43.0
70m,512,2,5,pr,37.57603934383654
70m,512,2,5,2nn,25.31874176175297
70m,512,3,0,mle,16.809120962144227
70m,512,3,0,pca,100.0
70m,512,3,0,pr,69.25854095274167
70m,512,3,0,2nn,14.36846916100058
70m,512,3,1,mle,19.72558471240196
70m,512,3,1,pca,89.0
70m,512,3,1,pr,64.776570433259
70m,512,3,1,2nn,17.26915829364331
70m,512,3,2,mle,20.56896797593648
70m,512,3,2,pca,68.0
70m,512,3,2,pr,53.582512758169294
70m,512,3,2,2nn,17.406349321613856
70m,512,3,3,mle,20.88382441988223
70m,512,3,3,pca,48.0
70m,512,3,3,pr,42.003198721418805
70m,512,3,3,2nn,17.64390170073641
70m,512,3,4,mle,21.10049094343072
70m,512,3,4,pca,46.0
70m,512,3,4,pr,39.354878884410326
70m,512,3,4,2nn,17.749125948155875
70m,512,3,5,mle,21.33759600377037
70m,512,3,5,pca,42.0
70m,512,3,5,pr,35.76639502261157
70m,512,3,5,2nn,17.99119815268762
70m,512,4,0,mle,11.336998892452891
70m,512,4,0,pca,86.0
70m,512,4,0,pr,60.13721464955021
70m,512,4,0,2nn,11.6579598569786
70m,512,4,1,mle,14.128187002197071
70m,512,4,1,pca,81.0
70m,512,4,1,pr,58.829993366907054
70m,512,4,1,2nn,13.076268815293536
70m,512,4,2,mle,15.603013788685814
70m,512,4,2,pca,68.0
70m,512,4,2,pr,50.51800775589055
70m,512,4,2,2nn,12.817058657614668
70m,512,4,3,mle,15.794964217097103
70m,512,4,3,pca,50.0
70m,512,4,3,pr,40.47887197628433
70m,512,4,3,2nn,12.597262165802231
70m,512,4,4,mle,15.746167722491158
70m,512,4,4,pca,49.0
70m,512,4,4,pr,38.27436167390256
70m,512,4,4,2nn,12.29155633746389
70m,512,4,5,mle,16.063352508473955
70m,512,4,5,pca,45.0
70m,512,4,5,pr,34.70904779907704
70m,512,4,5,2nn,12.391801422607584
70m,2000,1,0,mle,21.48529518021916
70m,2000,1,0,pca,20.0
70m,2000,1,0,pr,15.412201466082449
70m,2000,1,0,2nn,22.31483430118532
70m,2000,1,1,mle,28.21539917292001
70m,2000,1,1,pca,13.0
70m,2000,1,1,pr,12.086912485191132
