model_size,checkpoint_step,n_words_correlated,layer_num,method,id
6.9b,0,4,29,pca_ratio_099,2798.0
6.9b,0,4,30,mle,20.85243435859436
6.9b,0,4,30,pca,46.0
6.9b,0,4,30,pr,123.66851701698552
6.9b,0,4,30,2nn,19.361792065348496
6.9b,0,4,30,pca_ratio_099,2799.0
6.9b,0,4,31,mle,20.881496107290022
6.9b,0,4,31,pca,45.0
6.9b,0,4,31,pr,123.49253717235332
6.9b,0,4,31,2nn,19.14666622831367
6.9b,0,4,31,pca_ratio_099,2798.0
6.9b,2,1,0,mle,20.03560571492061
6.9b,2,1,0,pca,9.0
6.9b,2,1,0,pr,49.807354153652106
6.9b,2,1,0,2nn,34.38553883552912
6.9b,2,1,0,pca_ratio_099,1700.0
6.9b,2,1,1,mle,24.859566297799525
6.9b,2,1,1,pca,10.0
6.9b,2,1,1,pr,56.75144666504233
6.9b,2,1,1,2nn,41.60619429770687
6.9b,2,1,1,pca_ratio_099,2413.0
6.9b,2,1,2,mle,27.176248245862844
6.9b,2,1,2,pca,12.0
6.9b,2,1,2,pr,61.81764527445861
6.9b,2,1,2,2nn,45.29664816439907
6.9b,2,1,2,pca_ratio_099,2618.0
6.9b,2,1,3,mle,28.37742000457847
6.9b,2,1,3,pca,12.0
6.9b,2,1,3,pr,65.98375914976357
6.9b,2,1,3,2nn,46.051562147972646
6.9b,2,1,3,pca_ratio_099,2709.0
6.9b,2,1,4,mle,29.013321698382672
6.9b,2,1,4,pca,12.0
6.9b,2,1,4,pr,69.73261034916709
6.9b,2,1,4,2nn,46.11624898317685
6.9b,2,1,4,pca_ratio_099,2757.0
6.9b,2,1,5,mle,29.244376194548416
6.9b,2,1,5,pca,13.0
6.9b,2,1,5,pr,73.19449530055017
6.9b,2,1,5,2nn,45.74262996614228
6.9b,2,1,5,pca_ratio_099,2786.0
6.9b,2,1,6,mle,29.233666724889225
6.9b,2,1,6,pca,15.0
6.9b,2,1,6,pr,76.7358827479307
6.9b,2,1,6,2nn,44.92127789720433
6.9b,2,1,6,pca_ratio_099,2806.0
6.9b,2,1,7,mle,29.17764159945236
6.9b,2,1,7,pca,16.0
6.9b,2,1,7,pr,79.89155465686011
6.9b,2,1,7,2nn,43.909985574676185
6.9b,2,1,7,pca_ratio_099,2819.0
6.9b,2,1,8,mle,29.06238397465816
6.9b,2,1,8,pca,18.0
6.9b,2,1,8,pr,82.6456838106681
6.9b,2,1,8,2nn,42.7324355073152
6.9b,2,1,8,pca_ratio_099,2828.0
6.9b,2,1,9,mle,29.023278923082632
6.9b,2,1,9,pca,18.0
6.9b,2,1,9,pr,85.2602364407672
6.9b,2,1,9,2nn,42.08199834124218
6.9b,2,1,9,pca_ratio_099,2837.0
6.9b,2,1,10,mle,28.784259484864723
6.9b,2,1,10,pca,19.0
6.9b,2,1,10,pr,87.99586472181761
6.9b,2,1,10,2nn,41.201251344103824
6.9b,2,1,10,pca_ratio_099,2841.0
6.9b,2,1,11,mle,28.637618369790665
6.9b,2,1,11,pca,20.0
6.9b,2,1,11,pr,90.2430750576727
6.9b,2,1,11,2nn,40.40700012113904
6.9b,2,1,11,pca_ratio_099,2844.0
6.9b,2,1,12,mle,28.57269277407637
6.9b,2,1,12,pca,21.0
6.9b,2,1,12,pr,92.43699217499568
6.9b,2,1,12,2nn,39.58565317751486
6.9b,2,1,12,pca_ratio_099,2849.0
6.9b,2,1,13,mle,28.442982675384364
6.9b,2,1,13,pca,23.0
6.9b,2,1,13,pr,94.83042137293268
6.9b,2,1,13,2nn,38.70959011546959
6.9b,2,1,13,pca_ratio_099,2851.0
6.9b,2,1,14,mle,28.382286874235007
6.9b,2,1,14,pca,23.0
6.9b,2,1,14,pr,96.79821431906612
6.9b,2,1,14,2nn,38.22397005446808
6.9b,2,1,14,pca_ratio_099,2852.0
6.9b,2,1,15,mle,28.284090865834028
6.9b,2,1,15,pca,25.0
6.9b,2,1,15,pr,99.59164893427965
6.9b,2,1,15,2nn,37.53846865190745
6.9b,2,1,15,pca_ratio_099,2854.0
6.9b,2,1,16,mle,28.25293627821699
6.9b,2,1,16,pca,27.0
6.9b,2,1,16,pr,101.81945915292997
6.9b,2,1,16,2nn,36.9305149775965
6.9b,2,1,16,pca_ratio_099,2856.0
6.9b,2,1,17,mle,28.172680624053942
6.9b,2,1,17,pca,27.0
6.9b,2,1,17,pr,103.7363079901645
6.9b,2,1,17,2nn,36.44332812517773
6.9b,2,1,17,pca_ratio_099,2858.0
6.9b,2,1,18,mle,28.15125425380778
6.9b,2,1,18,pca,30.0
6.9b,2,1,18,pr,106.22003270524053
6.9b,2,1,18,2nn,35.9405093620261
6.9b,2,1,18,pca_ratio_099,2859.0
6.9b,2,1,19,mle,28.065652859884256
6.9b,2,1,19,pca,31.0
6.9b,2,1,19,pr,108.48523936311038
6.9b,2,1,19,2nn,35.37523213951197
6.9b,2,1,19,pca_ratio_099,2860.0
6.9b,2,1,20,mle,27.953690969515208
6.9b,2,1,20,pca,32.0
6.9b,2,1,20,pr,110.09863846062858
6.9b,2,1,20,2nn,34.83890158352539
6.9b,2,1,20,pca_ratio_099,2860.0
6.9b,2,1,21,mle,27.88373465624609
6.9b,2,1,21,pca,32.0
6.9b,2,1,21,pr,111.91432864914844
6.9b,2,1,21,2nn,34.35284586481049
6.9b,2,1,21,pca_ratio_099,2862.0
6.9b,2,1,22,mle,27.85577337638339
6.9b,2,1,22,pca,33.0
6.9b,2,1,22,pr,113.73760873503602
6.9b,2,1,22,2nn,33.917438143579275
6.9b,2,1,22,pca_ratio_099,2862.0
6.9b,2,1,23,mle,27.877141490237367
6.9b,2,1,23,pca,34.0
6.9b,2,1,23,pr,115.82728776084686
6.9b,2,1,23,2nn,33.55652569865671
6.9b,2,1,23,pca_ratio_099,2862.0
6.9b,2,1,24,mle,27.845015009197866
6.9b,2,1,24,pca,34.0
6.9b,2,1,24,pr,117.28505822320564
6.9b,2,1,24,2nn,33.09422643200172
6.9b,2,1,24,pca_ratio_099,2862.0
6.9b,2,1,25,mle,27.807528939170187
6.9b,2,1,25,pca,36.0
6.9b,2,1,25,pr,119.33397101304134
6.9b,2,1,25,2nn,32.71843750465673
6.9b,2,1,25,pca_ratio_099,2862.0
6.9b,2,1,26,mle,27.759243160403265
6.9b,2,1,26,pca,36.0
6.9b,2,1,26,pr,120.61303671059864
6.9b,2,1,26,2nn,32.438706712230086
6.9b,2,1,26,pca_ratio_099,2861.0
6.9b,2,1,27,mle,27.70345729857624
6.9b,2,1,27,pca,36.0
6.9b,2,1,27,pr,121.5236916970788
6.9b,2,1,27,2nn,32.02127478733434
6.9b,2,1,27,pca_ratio_099,2862.0
6.9b,2,1,28,mle,27.701869599434296
6.9b,2,1,28,pca,36.0
6.9b,2,1,28,pr,122.52505228853816
6.9b,2,1,28,2nn,31.6814181212258
6.9b,2,1,28,pca_ratio_099,2861.0
6.9b,2,1,29,mle,27.660393379135296
6.9b,2,1,29,pca,36.0
6.9b,2,1,29,pr,122.84397228121004
6.9b,2,1,29,2nn,31.33841828349521
6.9b,2,1,29,pca_ratio_099,2861.0
6.9b,2,1,30,mle,27.63326323986322
6.9b,2,1,30,pca,36.0
6.9b,2,1,30,pr,124.09102214398963
6.9b,2,1,30,2nn,30.98085080039133
6.9b,2,1,30,pca_ratio_099,2860.0
6.9b,2,1,31,mle,27.593010267402835
6.9b,2,1,31,pca,36.0
6.9b,2,1,31,pr,123.7958946803636
6.9b,2,1,31,2nn,30.65612675069601
6.9b,2,1,31,pca_ratio_099,2859.0
6.9b,2,2,0,mle,16.916218129105328
6.9b,2,2,0,pca,9.0
6.9b,2,2,0,pr,50.9665435389845
6.9b,2,2,0,2nn,25.954514830641816
6.9b,2,2,0,pca_ratio_099,1646.0
6.9b,2,2,1,mle,20.78278921286074
6.9b,2,2,1,pca,9.0
6.9b,2,2,1,pr,57.97389880059771
6.9b,2,2,1,2nn,31.29210687784774
6.9b,2,2,1,pca_ratio_099,2357.0
6.9b,2,2,2,mle,22.77740644942307
6.9b,2,2,2,pca,11.0
6.9b,2,2,2,pr,63.24480816635605
6.9b,2,2,2,2nn,33.98728729376673
6.9b,2,2,2,pca_ratio_099,2570.0
6.9b,2,2,3,mle,24.05057197747827
6.9b,2,2,3,pca,11.0
6.9b,2,2,3,pr,67.52970639779754
6.9b,2,2,3,2nn,35.52958297469472
6.9b,2,2,3,pca_ratio_099,2665.0
6.9b,2,2,4,mle,24.773331578649383
6.9b,2,2,4,pca,12.0
6.9b,2,2,4,pr,71.3611992331414
6.9b,2,2,4,2nn,36.33868845770248
6.9b,2,2,4,pca_ratio_099,2718.0
6.9b,2,2,5,mle,25.20172183306174
6.9b,2,2,5,pca,13.0
6.9b,2,2,5,pr,74.95242633244514
6.9b,2,2,5,2nn,36.51551380084463
6.9b,2,2,5,pca_ratio_099,2749.0
6.9b,2,2,6,mle,25.524797077548428
6.9b,2,2,6,pca,14.0
6.9b,2,2,6,pr,78.59297389712322
6.9b,2,2,6,2nn,36.09065805089938
6.9b,2,2,6,pca_ratio_099,2772.0
6.9b,2,2,7,mle,25.654116464358943
6.9b,2,2,7,pca,16.0
6.9b,2,2,7,pr,81.82354746835532
6.9b,2,2,7,2nn,35.40011920727498
6.9b,2,2,7,pca_ratio_099,2786.0
6.9b,2,2,8,mle,25.72137266533528
6.9b,2,2,8,pca,18.0
6.9b,2,2,8,pr,84.59013516678965
6.9b,2,2,8,2nn,34.814334828274944
6.9b,2,2,8,pca_ratio_099,2797.0
6.9b,2,2,9,mle,25.76349590124702
6.9b,2,2,9,pca,18.0
6.9b,2,2,9,pr,87.28277219619774
6.9b,2,2,9,2nn,34.19955174085256
6.9b,2,2,9,pca_ratio_099,2807.0
6.9b,2,2,10,mle,25.8704722326579
6.9b,2,2,10,pca,20.0
6.9b,2,2,10,pr,90.0435038508879
6.9b,2,2,10,2nn,33.51719531355577
6.9b,2,2,10,pca_ratio_099,2812.0
6.9b,2,2,11,mle,25.85173137225544
6.9b,2,2,11,pca,22.0
6.9b,2,2,11,pr,92.32083540807533
6.9b,2,2,11,2nn,32.86857607243044
6.9b,2,2,11,pca_ratio_099,2816.0
6.9b,2,2,12,mle,25.86341818081412
6.9b,2,2,12,pca,23.0
6.9b,2,2,12,pr,94.57227567615168
6.9b,2,2,12,2nn,32.25577038988847
6.9b,2,2,12,pca_ratio_099,2821.0
6.9b,2,2,13,mle,25.7662254829726
6.9b,2,2,13,pca,24.0
6.9b,2,2,13,pr,96.93441829541122
6.9b,2,2,13,2nn,31.714215211002752
6.9b,2,2,13,pca_ratio_099,2824.0
6.9b,2,2,14,mle,25.7674920937388
6.9b,2,2,14,pca,25.0
6.9b,2,2,14,pr,98.89982950857932
6.9b,2,2,14,2nn,31.27136778368956
6.9b,2,2,14,pca_ratio_099,2826.0
6.9b,2,2,15,mle,25.779037239893743
6.9b,2,2,15,pca,28.0
6.9b,2,2,15,pr,101.73166078633088
6.9b,2,2,15,2nn,30.805827298094314
6.9b,2,2,15,pca_ratio_099,2828.0
6.9b,2,2,16,mle,25.743692010442853
6.9b,2,2,16,pca,28.0
6.9b,2,2,16,pr,104.02433202120328
6.9b,2,2,16,2nn,30.41811897058136
6.9b,2,2,16,pca_ratio_099,2831.0
6.9b,2,2,17,mle,25.724759760829045
6.9b,2,2,17,pca,29.0
6.9b,2,2,17,pr,105.90248645698452
6.9b,2,2,17,2nn,30.075201058120488
6.9b,2,2,17,pca_ratio_099,2833.0
6.9b,2,2,18,mle,25.66309756821404
6.9b,2,2,18,pca,32.0
6.9b,2,2,18,pr,108.47498954528612
6.9b,2,2,18,2nn,29.74034824461072
6.9b,2,2,18,pca_ratio_099,2834.0
6.9b,2,2,19,mle,25.67000021966402
6.9b,2,2,19,pca,32.0
6.9b,2,2,19,pr,110.79272731310236
6.9b,2,2,19,2nn,29.39474389382576
6.9b,2,2,19,pca_ratio_099,2836.0
6.9b,2,2,20,mle,25.60970961916588
6.9b,2,2,20,pca,33.0
6.9b,2,2,20,pr,112.3909332494391
6.9b,2,2,20,2nn,28.9411534431491
6.9b,2,2,20,pca_ratio_099,2837.0
6.9b,2,2,21,mle,25.586770212889167
6.9b,2,2,21,pca,34.0
6.9b,2,2,21,pr,114.27512258479018
6.9b,2,2,21,2nn,28.58553979559112
6.9b,2,2,21,pca_ratio_099,2838.0
6.9b,2,2,22,mle,25.569432673167647
6.9b,2,2,22,pca,36.0
6.9b,2,2,22,pr,116.17506267334088
6.9b,2,2,22,2nn,28.23101788617001
6.9b,2,2,22,pca_ratio_099,2838.0
6.9b,2,2,23,mle,25.586833579069527
6.9b,2,2,23,pca,36.0
6.9b,2,2,23,pr,118.26505767051304
6.9b,2,2,23,2nn,27.965835322082647
6.9b,2,2,23,pca_ratio_099,2839.0
6.9b,2,2,24,mle,25.64066643159769
6.9b,2,2,24,pca,37.0
6.9b,2,2,24,pr,119.70403841564008
6.9b,2,2,24,2nn,27.62532274568164
6.9b,2,2,24,pca_ratio_099,2839.0
6.9b,2,2,25,mle,25.63153286681868
6.9b,2,2,25,pca,39.0
6.9b,2,2,25,pr,121.7573831047692
6.9b,2,2,25,2nn,27.31775143659051
6.9b,2,2,25,pca_ratio_099,2839.0
6.9b,2,2,26,mle,25.59962471893537
6.9b,2,2,26,pca,39.0
6.9b,2,2,26,pr,123.02466453617669
6.9b,2,2,26,2nn,27.104492966349067
6.9b,2,2,26,pca_ratio_099,2839.0
6.9b,2,2,27,mle,25.56016099012983
6.9b,2,2,27,pca,39.0
6.9b,2,2,27,pr,123.8707144393663
6.9b,2,2,27,2nn,26.86535372727852
6.9b,2,2,27,pca_ratio_099,2839.0
6.9b,2,2,28,mle,25.569032829765263
6.9b,2,2,28,pca,39.0
6.9b,2,2,28,pr,124.91397864993324
6.9b,2,2,28,2nn,26.570477698990057
6.9b,2,2,28,pca_ratio_099,2839.0
6.9b,2,2,29,mle,25.57491392517672
6.9b,2,2,29,pca,39.0
6.9b,2,2,29,pr,125.204287504191
6.9b,2,2,29,2nn,26.344133076750893
6.9b,2,2,29,pca_ratio_099,2839.0
6.9b,2,2,30,mle,25.57793710743861
6.9b,2,2,30,pca,40.0
6.9b,2,2,30,pr,126.5484989490159
6.9b,2,2,30,2nn,26.094548921606428
6.9b,2,2,30,pca_ratio_099,2839.0
6.9b,2,2,31,mle,25.61290142669462
6.9b,2,2,31,pca,39.0
6.9b,2,2,31,pr,126.30808325643928
6.9b,2,2,31,2nn,25.837757964647604
6.9b,2,2,31,pca_ratio_099,2838.0
6.9b,2,3,0,mle,14.15315288087148
6.9b,2,3,0,pca,9.0
6.9b,2,3,0,pr,49.254650544813735
6.9b,2,3,0,2nn,21.01759185489076
6.9b,2,3,0,pca_ratio_099,1601.0
6.9b,2,3,1,mle,17.453138356801883
6.9b,2,3,1,pca,9.0
6.9b,2,3,1,pr,56.08930930551508
6.9b,2,3,1,2nn,25.20734074674233
6.9b,2,3,1,pca_ratio_099,2309.0
6.9b,2,3,2,mle,19.2005316883478
6.9b,2,3,2,pca,11.0
6.9b,2,3,2,pr,61.10574825573712
6.9b,2,3,2,2nn,27.791611568034945
6.9b,2,3,2,pca_ratio_099,2529.0
6.9b,2,3,3,mle,20.30762711009625
6.9b,2,3,3,pca,12.0
6.9b,2,3,3,pr,65.22232209222993
6.9b,2,3,3,2nn,29.06512892930732
6.9b,2,3,3,pca_ratio_099,2630.0
6.9b,2,3,4,mle,21.04557342098052
6.9b,2,3,4,pca,13.0
6.9b,2,3,4,pr,68.8930990656739
6.9b,2,3,4,2nn,29.707094307918616
6.9b,2,3,4,pca_ratio_099,2686.0
6.9b,2,3,5,mle,21.440514888379138
6.9b,2,3,5,pca,14.0
6.9b,2,3,5,pr,72.348817471544
6.9b,2,3,5,2nn,29.84181676684489
6.9b,2,3,5,pca_ratio_099,2719.0
6.9b,2,3,6,mle,21.828758296371525
6.9b,2,3,6,pca,15.0
6.9b,2,3,6,pr,75.76933526060361
6.9b,2,3,6,2nn,29.763160142196
6.9b,2,3,6,pca_ratio_099,2743.0
6.9b,2,3,7,mle,22.08980439214892
6.9b,2,3,7,pca,17.0
6.9b,2,3,7,pr,78.87004654373578
6.9b,2,3,7,2nn,29.69029074846193
6.9b,2,3,7,pca_ratio_099,2760.0
6.9b,2,3,8,mle,22.25647256350192
6.9b,2,3,8,pca,19.0
6.9b,2,3,8,pr,81.58950417119671
6.9b,2,3,8,2nn,29.39879876830537
6.9b,2,3,8,pca_ratio_099,2771.0
6.9b,2,3,9,mle,22.39877992557659
6.9b,2,3,9,pca,20.0
6.9b,2,3,9,pr,84.08253908202067
6.9b,2,3,9,2nn,29.03197755676105
6.9b,2,3,9,pca_ratio_099,2782.0
6.9b,2,3,10,mle,22.45280701914354
6.9b,2,3,10,pca,22.0
6.9b,2,3,10,pr,86.78745465373581
6.9b,2,3,10,2nn,28.64440572783096
6.9b,2,3,10,pca_ratio_099,2788.0
6.9b,2,3,11,mle,22.50248428702198
6.9b,2,3,11,pca,22.0
6.9b,2,3,11,pr,88.93216096798488
6.9b,2,3,11,2nn,28.203285808334574
6.9b,2,3,11,pca_ratio_099,2792.0
6.9b,2,3,12,mle,22.59699194474066
6.9b,2,3,12,pca,24.0
6.9b,2,3,12,pr,91.11241673426976
6.9b,2,3,12,2nn,27.803630441419266
6.9b,2,3,12,pca_ratio_099,2798.0
6.9b,2,3,13,mle,22.663962748438703
6.9b,2,3,13,pca,25.0
6.9b,2,3,13,pr,93.4431158804877
6.9b,2,3,13,2nn,27.41598472129693
6.9b,2,3,13,pca_ratio_099,2801.0
6.9b,2,3,14,mle,22.689382148704187
6.9b,2,3,14,pca,26.0
6.9b,2,3,14,pr,95.30341260986567
6.9b,2,3,14,2nn,27.11519384778882
6.9b,2,3,14,pca_ratio_099,2803.0
6.9b,2,3,15,mle,22.74205322644909
6.9b,2,3,15,pca,29.0
6.9b,2,3,15,pr,97.99107343965068
6.9b,2,3,15,2nn,26.77659835379371
6.9b,2,3,15,pca_ratio_099,2807.0
6.9b,2,3,16,mle,22.799665027606032
6.9b,2,3,16,pca,30.0
6.9b,2,3,16,pr,100.13471037120313
6.9b,2,3,16,2nn,26.42992006341979
6.9b,2,3,16,pca_ratio_099,2809.0
6.9b,2,3,17,mle,22.81635108794222
6.9b,2,3,17,pca,30.0
6.9b,2,3,17,pr,101.97124487361106
6.9b,2,3,17,2nn,26.09037717740562
6.9b,2,3,17,pca_ratio_099,2812.0
6.9b,2,3,18,mle,22.810729661323894
6.9b,2,3,18,pca,32.0
6.9b,2,3,18,pr,104.39833867178768
6.9b,2,3,18,2nn,25.818137966881498
6.9b,2,3,18,pca_ratio_099,2814.0
6.9b,2,3,19,mle,22.87347228025074
6.9b,2,3,19,pca,33.0
6.9b,2,3,19,pr,106.59341998138191
6.9b,2,3,19,2nn,25.554054985184177
6.9b,2,3,19,pca_ratio_099,2815.0
6.9b,2,3,20,mle,22.92114743715801
6.9b,2,3,20,pca,34.0
6.9b,2,3,20,pr,108.20448762655278
6.9b,2,3,20,2nn,25.236077639940948
6.9b,2,3,20,pca_ratio_099,2816.0
6.9b,2,3,21,mle,22.947652506662944
6.9b,2,3,21,pca,34.0
6.9b,2,3,21,pr,109.97307569313716
6.9b,2,3,21,2nn,24.908912178937168
6.9b,2,3,21,pca_ratio_099,2818.0
6.9b,2,3,22,mle,22.98348001368217
6.9b,2,3,22,pca,34.0
6.9b,2,3,22,pr,111.69647648119248
6.9b,2,3,22,2nn,24.67020656922157
6.9b,2,3,22,pca_ratio_099,2818.0
6.9b,2,3,23,mle,23.003812957357788
6.9b,2,3,23,pca,37.0
6.9b,2,3,23,pr,113.6739159813056
6.9b,2,3,23,2nn,24.393197862914064
6.9b,2,3,23,pca_ratio_099,2820.0
6.9b,2,3,24,mle,23.057235381764453
6.9b,2,3,24,pca,37.0
6.9b,2,3,24,pr,115.1286907717818
6.9b,2,3,24,2nn,24.172043264638152
6.9b,2,3,24,pca_ratio_099,2820.0
6.9b,2,3,25,mle,23.06588307472221
6.9b,2,3,25,pca,39.0
6.9b,2,3,25,pr,117.14455263739
6.9b,2,3,25,2nn,23.85603683948768
6.9b,2,3,25,pca_ratio_099,2820.0
6.9b,2,3,26,mle,23.09367052823632
6.9b,2,3,26,pca,39.0
6.9b,2,3,26,pr,118.32329160524688
6.9b,2,3,26,2nn,23.626835308953154
6.9b,2,3,26,pca_ratio_099,2820.0
6.9b,2,3,27,mle,23.0845322799434
6.9b,2,3,27,pca,39.0
6.9b,2,3,27,pr,119.15346036436851
6.9b,2,3,27,2nn,23.375190613940845
6.9b,2,3,27,pca_ratio_099,2821.0
6.9b,2,3,28,mle,23.11011260578171
6.9b,2,3,28,pca,40.0
6.9b,2,3,28,pr,120.19832083660944
6.9b,2,3,28,2nn,23.130356410556995
6.9b,2,3,28,pca_ratio_099,2821.0
6.9b,2,3,29,mle,23.11042669467893
6.9b,2,3,29,pca,39.0
6.9b,2,3,29,pr,120.45534092794578
6.9b,2,3,29,2nn,22.88654335174849
6.9b,2,3,29,pca_ratio_099,2821.0
6.9b,2,3,30,mle,23.12345241215617
6.9b,2,3,30,pca,40.0
6.9b,2,3,30,pr,121.76092022909656
6.9b,2,3,30,2nn,22.6169956042318
6.9b,2,3,30,pca_ratio_099,2821.0
6.9b,2,3,31,mle,23.144046825091568
6.9b,2,3,31,pca,39.0
6.9b,2,3,31,pr,121.59831769181496
6.9b,2,3,31,2nn,22.37941913343733
6.9b,2,3,31,pca_ratio_099,2820.0
6.9b,2,4,0,mle,12.23161308782129
6.9b,2,4,0,pca,9.0
6.9b,2,4,0,pr,50.71469086157045
6.9b,2,4,0,2nn,16.425052498963503
6.9b,2,4,0,pca_ratio_099,1546.0
6.9b,2,4,1,mle,15.086647364255548
6.9b,2,4,1,pca,9.0
6.9b,2,4,1,pr,57.68063998729129
6.9b,2,4,1,2nn,19.62458472112039
6.9b,2,4,1,pca_ratio_099,2252.0
6.9b,2,4,2,mle,16.67002483241556
6.9b,2,4,2,pca,10.0
6.9b,2,4,2,pr,62.88428963952006
6.9b,2,4,2,2nn,21.722679413978785
6.9b,2,4,2,pca_ratio_099,2479.0
6.9b,2,4,3,mle,17.67369156083585
6.9b,2,4,3,pca,10.0
6.9b,2,4,3,pr,67.06566291640353
6.9b,2,4,3,2nn,22.967559885862883
6.9b,2,4,3,pca_ratio_099,2585.0
6.9b,2,4,4,mle,18.408891145108445
6.9b,2,4,4,pca,12.0
6.9b,2,4,4,pr,70.79180670342078
6.9b,2,4,4,2nn,23.835998983898456
6.9b,2,4,4,pca_ratio_099,2645.0
6.9b,2,4,5,mle,18.85101512309086
6.9b,2,4,5,pca,14.0
6.9b,2,4,5,pr,74.32818549203388
6.9b,2,4,5,2nn,24.25833509072013
6.9b,2,4,5,pca_ratio_099,2681.0
6.9b,2,4,6,mle,19.331563024580845
6.9b,2,4,6,pca,18.0
6.9b,2,4,6,pr,77.8602238374353
6.9b,2,4,6,2nn,24.391753760966573
6.9b,2,4,6,pca_ratio_099,2707.0
6.9b,2,4,7,mle,19.62604355321589
6.9b,2,4,7,pca,18.0
6.9b,2,4,7,pr,81.04273896102269
6.9b,2,4,7,2nn,24.350933924658424
6.9b,2,4,7,pca_ratio_099,2725.0
6.9b,2,4,8,mle,19.85879617811252
6.9b,2,4,8,pca,20.0
6.9b,2,4,8,pr,83.79477549036271
6.9b,2,4,8,2nn,24.20419727472323
6.9b,2,4,8,pca_ratio_099,2738.0
6.9b,2,4,9,mle,20.020026574955097
6.9b,2,4,9,pca,20.0
6.9b,2,4,9,pr,86.33838849801572
6.9b,2,4,9,2nn,24.02226359485029
6.9b,2,4,9,pca_ratio_099,2750.0
6.9b,2,4,10,mle,20.174379153486527
6.9b,2,4,10,pca,22.0
6.9b,2,4,10,pr,89.08738923614985
6.9b,2,4,10,2nn,23.77342091886163
6.9b,2,4,10,pca_ratio_099,2756.0
6.9b,2,4,11,mle,20.293559327666703
6.9b,2,4,11,pca,24.0
6.9b,2,4,11,pr,91.38664875773932
6.9b,2,4,11,2nn,23.541238635922184
6.9b,2,4,11,pca_ratio_099,2762.0
6.9b,2,4,12,mle,20.385089869077497
6.9b,2,4,12,pca,26.0
6.9b,2,4,12,pr,93.61871293783994
6.9b,2,4,12,2nn,23.34093570265313
6.9b,2,4,12,pca_ratio_099,2768.0
6.9b,2,4,13,mle,20.438451201813187
6.9b,2,4,13,pca,27.0
6.9b,2,4,13,pr,95.99344285122292
6.9b,2,4,13,2nn,23.06037432638546
6.9b,2,4,13,pca_ratio_099,2773.0
6.9b,2,4,14,mle,20.49898003686745
6.9b,2,4,14,pca,28.0
6.9b,2,4,14,pr,97.88100299648691
6.9b,2,4,14,2nn,22.81451965309901
6.9b,2,4,14,pca_ratio_099,2775.0
6.9b,2,4,15,mle,20.56135666605628
6.9b,2,4,15,pca,30.0
6.9b,2,4,15,pr,100.65484082579196
6.9b,2,4,15,2nn,22.516189427949605
6.9b,2,4,15,pca_ratio_099,2779.0
6.9b,2,4,16,mle,20.645291632385774
6.9b,2,4,16,pca,32.0
6.9b,2,4,16,pr,102.91360081330583
6.9b,2,4,16,2nn,22.230494905352423
6.9b,2,4,16,pca_ratio_099,2782.0
6.9b,2,4,17,mle,20.674684791146205
6.9b,2,4,17,pca,33.0
6.9b,2,4,17,pr,104.6935635003196
6.9b,2,4,17,2nn,22.00101931651324
6.9b,2,4,17,pca_ratio_099,2785.0
6.9b,2,4,18,mle,20.687573831389653
6.9b,2,4,18,pca,35.0
6.9b,2,4,18,pr,107.27398059769806
6.9b,2,4,18,2nn,21.804166445552276
6.9b,2,4,18,pca_ratio_099,2787.0
6.9b,2,4,19,mle,20.75111940821207
6.9b,2,4,19,pca,36.0
6.9b,2,4,19,pr,109.44908581282353
6.9b,2,4,19,2nn,21.527598162622496
6.9b,2,4,19,pca_ratio_099,2789.0
6.9b,2,4,20,mle,20.769715843758696
6.9b,2,4,20,pca,36.0
6.9b,2,4,20,pr,111.0565672665194
6.9b,2,4,20,2nn,21.28733217099116
6.9b,2,4,20,pca_ratio_099,2791.0
6.9b,2,4,21,mle,20.8373406795648
6.9b,2,4,21,pca,37.0
6.9b,2,4,21,pr,112.90072741312574
6.9b,2,4,21,2nn,21.02172300673528
6.9b,2,4,21,pca_ratio_099,2793.0
6.9b,2,4,22,mle,20.891422447201336
6.9b,2,4,22,pca,38.0
6.9b,2,4,22,pr,114.62085023686636
6.9b,2,4,22,2nn,20.82837801076749
6.9b,2,4,22,pca_ratio_099,2793.0
6.9b,2,4,23,mle,20.92537825381173
6.9b,2,4,23,pca,40.0
6.9b,2,4,23,pr,116.69816861811428
6.9b,2,4,23,2nn,20.624315957544287
6.9b,2,4,23,pca_ratio_099,2795.0
6.9b,2,4,24,mle,20.97307326190173
6.9b,2,4,24,pca,41.0
6.9b,2,4,24,pr,118.17784925252298
6.9b,2,4,24,2nn,20.424227460760527
6.9b,2,4,24,pca_ratio_099,2796.0
6.9b,2,4,25,mle,21.00670886336477
6.9b,2,4,25,pca,42.0
6.9b,2,4,25,pr,120.1650441832419
6.9b,2,4,25,2nn,20.239877283264963
6.9b,2,4,25,pca_ratio_099,2797.0
6.9b,2,4,26,mle,21.01337432126949
6.9b,2,4,26,pca,43.0
6.9b,2,4,26,pr,121.4250673463321
6.9b,2,4,26,2nn,20.04486973843114
6.9b,2,4,26,pca_ratio_099,2797.0
6.9b,2,4,27,mle,21.0552872695115
6.9b,2,4,27,pca,42.0
6.9b,2,4,27,pr,122.3326213280427
6.9b,2,4,27,2nn,19.876501544936826
6.9b,2,4,27,pca_ratio_099,2798.0
6.9b,2,4,28,mle,21.08509893395128
6.9b,2,4,28,pca,43.0
6.9b,2,4,28,pr,123.37346553090428
6.9b,2,4,28,2nn,19.672936826743
