model_size,checkpoint_step,n_words_correlated,layer_num,method,id
70m,0,4,5,mle,12.570751820657902
70m,0,4,5,pca,55.0
70m,0,4,5,pr,46.65422973497918
70m,0,4,5,2nn,15.867115398062472
70m,2,1,0,mle,17.5637599585159
70m,2,1,0,pca,44.0
70m,2,1,0,pr,41.14522395801986
70m,2,1,0,2nn,31.517661332993026
70m,2,1,1,mle,18.544387357498227
70m,2,1,1,pca,45.0
70m,2,1,1,pr,41.18284464407705
70m,2,1,1,2nn,33.071013456461614
70m,2,1,2,mle,17.810028335906466
70m,2,1,2,pca,46.0
70m,2,1,2,pr,42.696686911689646
70m,2,1,2,2nn,30.40745436302177
70m,2,1,3,mle,16.827754229635918
70m,2,1,3,pca,50.0
70m,2,1,3,pr,45.551513765934864
70m,2,1,3,2nn,27.616807147517363
70m,2,1,4,mle,16.10162119925753
70m,2,1,4,pca,48.0
70m,2,1,4,pr,44.921983763957286
70m,2,1,4,2nn,25.89690311128755
70m,2,1,5,mle,15.530455778684289
70m,2,1,5,pca,52.0
70m,2,1,5,pr,46.21091645917584
70m,2,1,5,2nn,24.112430108278254
70m,2,2,0,mle,14.876079352604842
70m,2,2,0,pca,44.0
70m,2,2,0,pr,40.86279109016185
70m,2,2,0,2nn,24.287166978102302
70m,2,2,1,mle,16.283563719110376
70m,2,2,1,pca,43.0
70m,2,2,1,pr,40.876650622661785
70m,2,2,1,2nn,27.4200419355419
70m,2,2,2,mle,16.09072260683199
70m,2,2,2,pca,45.0
70m,2,2,2,pr,42.345885620058255
70m,2,2,2,2nn,25.798453058105164
70m,2,2,3,mle,15.46823694613048
70m,2,2,3,pca,50.0
70m,2,2,3,pr,45.14049844218521
70m,2,2,3,2nn,23.560904832997505
70m,2,2,4,mle,14.938852851936474
70m,2,2,4,pca,45.0
70m,2,2,4,pr,44.31247259472909
70m,2,2,4,2nn,21.661572516683005
70m,2,2,5,mle,14.637505605984812
70m,2,2,5,pca,51.0
70m,2,2,5,pr,45.72160459091675
70m,2,2,5,2nn,20.370262232136103
70m,2,3,0,mle,12.333508001942056
70m,2,3,0,pca,46.0
70m,2,3,0,pr,41.724194448644525
70m,2,3,0,2nn,19.1453735202362
70m,2,3,1,mle,14.0906271781805
70m,2,3,1,pca,45.0
70m,2,3,1,pr,41.65887272447354
70m,2,3,1,2nn,22.556215209083536
70m,2,3,2,mle,14.291328361714632
70m,2,3,2,pca,47.0
70m,2,3,2,pr,43.07832099794305
70m,2,3,2,2nn,22.377686867017903
70m,2,3,3,mle,14.177279620905992
70m,2,3,3,pca,51.0
70m,2,3,3,pr,45.85997131923142
70m,2,3,3,2nn,20.94625922248293
70m,2,3,4,mle,13.900520570175146
70m,2,3,4,pca,48.0
70m,2,3,4,pr,45.07344163267974
70m,2,3,4,2nn,19.66454247367225
70m,2,3,5,mle,13.638425613571837
70m,2,3,5,pca,52.0
70m,2,3,5,pr,46.45857850635616
70m,2,3,5,2nn,18.59072783016046
70m,2,4,0,mle,10.564415656380442
70m,2,4,0,pca,45.0
70m,2,4,0,pr,40.59532530653583
70m,2,4,0,2nn,13.896310740204486
70m,2,4,1,mle,12.166809823061776
70m,2,4,1,pca,46.0
70m,2,4,1,pr,40.72485728689536
70m,2,4,1,2nn,18.197332766582697
70m,2,4,2,mle,12.74904388631636
70m,2,4,2,pca,47.0
70m,2,4,2,pr,42.1585202086263
70m,2,4,2,2nn,18.561697064919983
70m,2,4,3,mle,12.854803326268842
70m,2,4,3,pca,51.0
70m,2,4,3,pr,45.01738527452956
70m,2,4,3,2nn,17.875800237653678
70m,2,4,4,mle,12.795504347236106
70m,2,4,4,pca,49.0
70m,2,4,4,pr,44.44621388092303
70m,2,4,4,2nn,16.988168422813885
70m,2,4,5,mle,12.695709858352847
70m,2,4,5,pca,53.0
70m,2,4,5,pr,45.547598324325605
70m,2,4,5,2nn,16.125334323837986
70m,64,1,0,mle,17.922340040010205
70m,64,1,0,pca,27.0
70m,64,1,0,pr,31.60632375681729
70m,64,1,0,2nn,31.239083480761025
70m,64,1,1,mle,18.71945562374359
70m,64,1,1,pca,12.0
70m,64,1,1,pr,19.13602589807688
70m,64,1,1,2nn,32.705098816954255
70m,64,1,2,mle,17.274353788426286
70m,64,1,2,pca,6.0
70m,64,1,2,pr,12.484513551609888
70m,64,1,2,2nn,29.41842603954555
70m,64,1,3,mle,15.96050303723568
70m,64,1,3,pca,6.0
70m,64,1,3,pr,8.666733084029667
70m,64,1,3,2nn,26.60197292531212
70m,64,1,4,mle,14.935638555358242
70m,64,1,4,pca,5.0
70m,64,1,4,pr,6.6868124891599
70m,64,1,4,2nn,25.1133545666507
70m,64,1,5,mle,14.114449915371267
70m,64,1,5,pca,5.0
70m,64,1,5,pr,5.12309378233611
70m,64,1,5,2nn,23.9511367154309
70m,64,2,0,mle,14.54446167199878
70m,64,2,0,pca,33.0
70m,64,2,0,pr,34.704519129060216
70m,64,2,0,2nn,24.55375862057459
70m,64,2,1,mle,15.816684807398886
70m,64,2,1,pca,14.0
70m,64,2,1,pr,21.3605540108068
70m,64,2,1,2nn,26.870203364112385
70m,64,2,2,mle,15.148487987111242
70m,64,2,2,pca,7.0
70m,64,2,2,pr,13.85274428346004
70m,64,2,2,2nn,24.54938419871485
70m,64,2,3,mle,14.325831059743146
70m,64,2,3,pca,6.0
70m,64,2,3,pr,9.544591250171008
70m,64,2,3,2nn,22.60710127567512
70m,64,2,4,mle,13.6813650688666
70m,64,2,4,pca,6.0
70m,64,2,4,pr,7.320020347433545
70m,64,2,4,2nn,21.540277819407308
70m,64,2,5,mle,13.066066039022893
70m,64,2,5,pca,5.0
70m,64,2,5,pr,5.573855922471341
70m,64,2,5,2nn,20.719385092811976
70m,64,3,0,mle,12.492762440857923
70m,64,3,0,pca,29.0
70m,64,3,0,pr,32.55755883300314
70m,64,3,0,2nn,18.97337580750399
70m,64,3,1,mle,14.101875560736053
70m,64,3,1,pca,13.0
70m,64,3,1,pr,19.9728065970848
70m,64,3,1,2nn,22.607494131088213
70m,64,3,2,mle,13.954152194280416
70m,64,3,2,pca,6.0
70m,64,3,2,pr,13.063166896791923
70m,64,3,2,2nn,22.74877736117101
70m,64,3,3,mle,13.397202709313852
70m,64,3,3,pca,6.0
70m,64,3,3,pr,9.09762389053889
70m,64,3,3,2nn,21.721495271561068
70m,64,3,4,mle,12.922546014842442
70m,64,3,4,pca,5.0
70m,64,3,4,pr,7.033677132988493
70m,64,3,4,2nn,20.702082481906626
70m,64,3,5,mle,12.451995612242102
70m,64,3,5,pca,5.0
70m,64,3,5,pr,5.396116864317785
70m,64,3,5,2nn,19.90530561586601
70m,64,4,0,mle,10.625923216986347
70m,64,4,0,pca,32.0
70m,64,4,0,pr,33.861131308563834
70m,64,4,0,2nn,14.216851569152494
70m,64,4,1,mle,12.016596954705902
70m,64,4,1,pca,13.0
70m,64,4,1,pr,20.137534115844986
70m,64,4,1,2nn,18.70699923022577
70m,64,4,2,mle,12.198422409166884
70m,64,4,2,pca,6.0
70m,64,4,2,pr,12.907938589504369
70m,64,4,2,2nn,18.55489694176676
70m,64,4,3,mle,11.870305372112352
70m,64,4,3,pca,6.0
70m,64,4,3,pr,8.868532200070371
70m,64,4,3,2nn,17.893634018711793
70m,64,4,4,mle,11.535597193594752
70m,64,4,4,pca,5.0
70m,64,4,4,pr,6.795462696591976
70m,64,4,4,2nn,17.473533808775954
70m,64,4,5,mle,11.193872772256576
70m,64,4,5,pca,4.0
70m,64,4,5,pr,5.162566929226317
70m,64,4,5,2nn,17.22419445674407
70m,512,1,0,mle,16.879657897090276
70m,512,1,0,pca,12.0
70m,512,1,0,pr,22.444092601221783
70m,512,1,0,2nn,30.554957990650937
70m,512,1,1,mle,14.010169680761942
70m,512,1,1,pca,12.0
70m,512,1,1,pr,20.173895449600728
70m,512,1,1,2nn,26.6277981686158
70m,512,1,2,mle,12.874491828343062
70m,512,1,2,pca,14.0
70m,512,1,2,pr,20.372425544575687
70m,512,1,2,2nn,22.385364363967003
70m,512,1,3,mle,12.977539206715086
70m,512,1,3,pca,17.0
70m,512,1,3,pr,23.469027389702244
70m,512,1,3,2nn,20.72921114647552
70m,512,1,4,mle,13.446630575995965
70m,512,1,4,pca,18.0
70m,512,1,4,pr,22.856436258910275
70m,512,1,4,2nn,21.34392080518279
70m,512,1,5,mle,13.734042033242623
70m,512,1,5,pca,21.0
70m,512,1,5,pr,23.85118481194736
70m,512,1,5,2nn,20.320468399809943
70m,512,2,0,mle,14.27673581607359
70m,512,2,0,pca,13.0
70m,512,2,0,pr,22.43183913314624
70m,512,2,0,2nn,24.18757313420695
70m,512,2,1,mle,12.65587424221914
70m,512,2,1,pca,12.0
70m,512,2,1,pr,20.372693790054143
70m,512,2,1,2nn,23.757702919499668
70m,512,2,2,mle,12.195106237612944
70m,512,2,2,pca,15.0
70m,512,2,2,pr,20.685840824485627
70m,512,2,2,2nn,20.91714656077321
70m,512,2,3,mle,12.413207370313446
70m,512,2,3,pca,17.0
70m,512,2,3,pr,23.71500628049077
70m,512,2,3,2nn,19.595853670356696
70m,512,2,4,mle,12.825870886307486
70m,512,2,4,pca,18.0
70m,512,2,4,pr,22.94446898982108
70m,512,2,4,2nn,19.87503426231613
70m,512,2,5,mle,13.206684168966037
70m,512,2,5,pca,21.0
70m,512,2,5,pr,23.72620341871587
70m,512,2,5,2nn,19.40774998596248
70m,512,3,0,mle,12.090156719978086
70m,512,3,0,pca,11.0
70m,512,3,0,pr,21.91977199416869
70m,512,3,0,2nn,18.936492282325403
70m,512,3,1,mle,11.467480695099631
70m,512,3,1,pca,12.0
70m,512,3,1,pr,19.89104922432938
70m,512,3,1,2nn,20.364714765749746
70m,512,3,2,mle,11.357391113600942
70m,512,3,2,pca,14.0
70m,512,3,2,pr,20.13954727820275
70m,512,3,2,2nn,19.03785387384885
70m,512,3,3,mle,11.746120405212752
70m,512,3,3,pca,17.0
70m,512,3,3,pr,23.19097773481038
70m,512,3,3,2nn,18.658226955968537
70m,512,3,4,mle,12.28392890699882
70m,512,3,4,pca,18.0
70m,512,3,4,pr,22.47806578805288
70m,512,3,4,2nn,19.05678285943859
70m,512,3,5,mle,12.689657252328308
70m,512,3,5,pca,21.0
70m,512,3,5,pr,23.237074281532312
70m,512,3,5,2nn,18.689949233540368
70m,512,4,0,mle,10.35762609968746
70m,512,4,0,pca,13.0
70m,512,4,0,pr,23.89646463140048
70m,512,4,0,2nn,13.684483006640972
70m,512,4,1,mle,9.98999558774716
70m,512,4,1,pca,13.0
70m,512,4,1,pr,21.47747597758769
70m,512,4,1,2nn,17.53860038188131
70m,512,4,2,mle,10.141540125219368
70m,512,4,2,pca,15.0
70m,512,4,2,pr,21.53963328478932
70m,512,4,2,2nn,16.74482539170353
70m,512,4,3,mle,10.531691440559388
70m,512,4,3,pca,18.0
70m,512,4,3,pr,24.530417059880023
70m,512,4,3,2nn,16.520085321975287
70m,512,4,4,mle,11.044929572996212
70m,512,4,4,pca,19.0
70m,512,4,4,pr,23.63458243547606
70m,512,4,4,2nn,16.99562473061942
70m,512,4,5,mle,11.598699785183555
70m,512,4,5,pca,21.0
70m,512,4,5,pr,24.2820560385426
70m,512,4,5,2nn,16.83665675027746
70m,2000,1,0,mle,9.619591804703813
70m,2000,1,0,pca,21.0
70m,2000,1,0,pr,24.58102868932001
70m,2000,1,0,2nn,18.99172536409908
70m,2000,1,1,mle,9.100268467818594
70m,2000,1,1,pca,20.0
70m,2000,1,1,pr,22.205744644690256
70m,2000,1,1,2nn,16.387334111077678
70m,2000,1,2,mle,9.041734583823278
70m,2000,1,2,pca,4.0
70m,2000,1,2,pr,5.502336019121018
70m,2000,1,2,2nn,11.797610163523125
70m,2000,1,3,mle,9.793890177283672
70m,2000,1,3,pca,11.0
70m,2000,1,3,pr,14.256388800367809
70m,2000,1,3,2nn,14.343149776563264
70m,2000,1,4,mle,12.48538735854691
70m,2000,1,4,pca,24.0
70m,2000,1,4,pr,31.72712035724904
70m,2000,1,4,2nn,18.27743424860638
70m,2000,1,5,mle,14.489507626228814
70m,2000,1,5,pca,38.0
70m,2000,1,5,pr,44.07097973541533
70m,2000,1,5,2nn,19.38953306520136
70m,2000,2,0,mle,8.987632394401986
70m,2000,2,0,pca,23.0
70m,2000,2,0,pr,26.405900168375883
70m,2000,2,0,2nn,17.17892260990188
70m,2000,2,1,mle,8.406407234829947
70m,2000,2,1,pca,22.0
70m,2000,2,1,pr,23.770587817317946
70m,2000,2,1,2nn,15.17170652741705
70m,2000,2,2,mle,8.736222929749928
70m,2000,2,2,pca,5.0
70m,2000,2,2,pr,5.943346128112433
70m,2000,2,2,2nn,11.153823348370592
70m,2000,2,3,mle,9.34064932191379
70m,2000,2,3,pca,11.0
70m,2000,2,3,pr,15.569637789528516
70m,2000,2,3,2nn,13.746241525255002
70m,2000,2,4,mle,11.709940164114322
70m,2000,2,4,pca,25.0
70m,2000,2,4,pr,33.384638697648235
70m,2000,2,4,2nn,17.00316089657196
70m,2000,2,5,mle,13.642966143712934
70m,2000,2,5,pca,41.0
70m,2000,2,5,pr,45.79748022032844
70m,2000,2,5,2nn,18.082018123668604
70m,2000,3,0,mle,8.572643430390674
70m,2000,3,0,pca,23.0
70m,2000,3,0,pr,25.42073149348097
70m,2000,3,0,2nn,15.314234980274446
70m,2000,3,1,mle,8.422326563411845
70m,2000,3,1,pca,21.0
70m,2000,3,1,pr,22.81509485253144
70m,2000,3,1,2nn,14.299892088711005
70m,2000,3,2,mle,8.813994526495264
70m,2000,3,2,pca,4.0
70m,2000,3,2,pr,5.6523343760673725
70m,2000,3,2,2nn,10.044808109569814
70m,2000,3,3,mle,9.43540057657466
70m,2000,3,3,pca,11.0
70m,2000,3,3,pr,14.773631143536326
70m,2000,3,3,2nn,12.725847062591644
70m,2000,3,4,mle,11.466698475394198
70m,2000,3,4,pca,24.0
70m,2000,3,4,pr,32.25813921721089
70m,2000,3,4,2nn,15.978943164839702
70m,2000,3,5,mle,13.112798982116534
70m,2000,3,5,pca,39.0
70m,2000,3,5,pr,44.48594207214151
70m,2000,3,5,2nn,16.964433939991405
70m,2000,4,0,mle,8.000791043404755
70m,2000,4,0,pca,22.0
70m,2000,4,0,pr,25.07564250847697
70m,2000,4,0,2nn,13.584486514937598
70m,2000,4,1,mle,7.86330247659664
70m,2000,4,1,pca,22.0
70m,2000,4,1,pr,22.90642417780261
70m,2000,4,1,2nn,13.137235079773856
70m,2000,4,2,mle,8.603515393821253
70m,2000,4,2,pca,5.0
70m,2000,4,2,pr,5.8844706133393885
70m,2000,4,2,2nn,9.110984582512344
70m,2000,4,3,mle,9.17081764812252
70m,2000,4,3,pca,11.0
70m,2000,4,3,pr,15.25023111574341
70m,2000,4,3,2nn,11.732545129845478
70m,2000,4,4,mle,10.826569922965954
70m,2000,4,4,pca,25.0
70m,2000,4,4,pr,32.43322834634446
70m,2000,4,4,2nn,14.660847224835544
70m,2000,4,5,mle,12.304776781645124
70m,2000,4,5,pca,38.0
70m,2000,4,5,pr,44.78356704914105
70m,2000,4,5,2nn,15.542984786578364
70m,4000,1,0,mle,9.297168088410691
70m,4000,1,0,pca,21.0
70m,4000,1,0,pr,27.001335884199765
70m,4000,1,0,2nn,18.136257472530843
70m,4000,1,1,mle,8.460341601354445
70m,4000,1,1,pca,20.0
70m,4000,1,1,pr,24.46866057980431
70m,4000,1,1,2nn,14.75801361673628
70m,4000,1,2,mle,8.566360009216991
70m,4000,1,2,pca,1.0
70m,4000,1,2,pr,1.699409810490552
70m,4000,1,2,2nn,11.459751724070877
70m,4000,1,3,mle,9.229321187648477
70m,4000,1,3,pca,1.0
70m,4000,1,3,pr,1.9416255906638216
70m,4000,1,3,2nn,13.83443478028785
70m,4000,1,4,mle,12.73189960230839
70m,4000,1,4,pca,11.0
70m,4000,1,4,pr,17.704338129134403
70m,4000,1,4,2nn,18.833820824749896
70m,4000,1,5,mle,15.359889041626422
70m,4000,1,5,pca,43.0
70m,4000,1,5,pr,51.417093940191286
70m,4000,1,5,2nn,20.171868358664646
70m,4000,2,0,mle,8.961317061371389
70m,4000,2,0,pca,23.0
70m,4000,2,0,pr,27.61712856941278
70m,4000,2,0,2nn,16.746817318584487
70m,4000,2,1,mle,8.253528299121074
70m,4000,2,1,pca,20.0
70m,4000,2,1,pr,24.725200420545782
70m,4000,2,1,2nn,13.976914692135738
70m,4000,2,2,mle,8.471533406797121
70m,4000,2,2,pca,1.0
70m,4000,2,2,pr,1.7055422564456229
70m,4000,2,2,2nn,10.394026929772284
70m,4000,2,3,mle,9.01958720762676
70m,4000,2,3,pca,1.0
70m,4000,2,3,pr,1.953580952153209
70m,4000,2,3,2nn,13.18806689139497
70m,4000,2,4,mle,12.149443043371178
70m,4000,2,4,pca,11.0
70m,4000,2,4,pr,17.94282898007418
70m,4000,2,4,2nn,17.593243652791283
70m,4000,2,5,mle,14.397306984286194
70m,4000,2,5,pca,46.0
70m,4000,2,5,pr,51.84110578603431
70m,4000,2,5,2nn,18.93210662147037
70m,4000,3,0,mle,8.620894240771888
70m,4000,3,0,pca,23.0
70m,4000,3,0,pr,27.91519556546886
70m,4000,3,0,2nn,15.73301147076273
70m,4000,3,1,mle,8.046412766947208
70m,4000,3,1,pca,20.0
70m,4000,3,1,pr,24.694892828630067
70m,4000,3,1,2nn,13.042854201822214
70m,4000,3,2,mle,8.330968428365729
70m,4000,3,2,pca,1.0
70m,4000,3,2,pr,1.701589846483827
70m,4000,3,2,2nn,9.69425682583596
70m,4000,3,3,mle,8.92505392985897
70m,4000,3,3,pca,1.0
70m,4000,3,3,pr,1.9456712808736136
70m,4000,3,3,2nn,12.141956607435768
70m,4000,3,4,mle,11.710717726101915
70m,4000,3,4,pca,11.0
70m,4000,3,4,pr,17.733111840742332
70m,4000,3,4,2nn,16.303184278345526
70m,4000,3,5,mle,13.825445896748326
70m,4000,3,5,pca,45.0
70m,4000,3,5,pr,51.9871057052542
70m,4000,3,5,2nn,17.510939595067082
70m,4000,4,0,mle,8.273814195514202
70m,4000,4,0,pca,21.0
70m,4000,4,0,pr,26.704960516424947
70m,4000,4,0,2nn,15.074379743999613
70m,4000,4,1,mle,7.90461085877948
70m,4000,4,1,pca,19.0
70m,4000,4,1,pr,23.574283784109014
70m,4000,4,1,2nn,12.51386313029654
70m,4000,4,2,mle,8.362592962297134
70m,4000,4,2,pca,1.0
70m,4000,4,2,pr,1.662076620644664
70m,4000,4,2,2nn,9.339394374271938
70m,4000,4,3,mle,8.94090910398006
70m,4000,4,3,pca,1.0
70m,4000,4,3,pr,1.8927255665181764
70m,4000,4,3,2nn,12.05783440777452
70m,4000,4,4,mle,11.270092933084443
70m,4000,4,4,pca,11.0
70m,4000,4,4,pr,16.846624865576594
70m,4000,4,4,2nn,15.620984119161236
70m,4000,4,5,mle,13.062780189472296
70m,4000,4,5,pca,43.0
70m,4000,4,5,pr,50.10235182396155
70m,4000,4,5,2nn,16.563807894988724
70m,8000,1,0,mle,8.133996857778094
70m,8000,1,0,pca,18.0
70m,8000,1,0,pr,26.56896434750101
70m,8000,1,0,2nn,14.93924885833352
70m,8000,1,1,mle,8.537945750932833
70m,8000,1,1,pca,14.0
70m,8000,1,1,pr,19.486147302443182
70m,8000,1,1,2nn,14.4843236063825
70m,8000,1,2,mle,8.652140423174531
70m,8000,1,2,pca,1.0
70m,8000,1,2,pr,1.164276955486723
70m,8000,1,2,2nn,11.048480115215138
70m,8000,1,3,mle,9.236459763615494
70m,8000,1,3,pca,1.0
70m,8000,1,3,pr,1.1802313523835288
70m,8000,1,3,2nn,13.805968688893303
70m,8000,1,4,mle,12.931965815419924
70m,8000,1,4,pca,1.0
70m,8000,1,4,pr,2.300680586382365
70m,8000,1,4,2nn,18.34665687304025
70m,8000,1,5,mle,15.926764994717596
70m,8000,1,5,pca,42.0
70m,8000,1,5,pr,48.86003087560263
70m,8000,1,5,2nn,19.41987749796431
70m,8000,2,0,mle,7.956362782674609
70m,8000,2,0,pca,18.0
70m,8000,2,0,pr,26.4794983663535
70m,8000,2,0,2nn,14.336875347371231
70m,8000,2,1,mle,8.422299412080974
70m,8000,2,1,pca,15.0
70m,8000,2,1,pr,19.56007410657434
70m,8000,2,1,2nn,13.545551539872363
70m,8000,2,2,mle,8.516536741643124
70m,8000,2,2,pca,1.0
70m,8000,2,2,pr,1.1640753944113256
70m,8000,2,2,2nn,10.548883194340126
70m,8000,2,3,mle,9.139495637327668
70m,8000,2,3,pca,1.0
70m,8000,2,3,pr,1.180312826211539
70m,8000,2,3,2nn,13.061395423998826
70m,8000,2,4,mle,12.445232600674204
70m,8000,2,4,pca,1.0
70m,8000,2,4,pr,2.3021244841593504
70m,8000,2,4,2nn,16.92416626964624
70m,8000,2,5,mle,15.06689332962566
70m,8000,2,5,pca,43.0
70m,8000,2,5,pr,48.858657114663146
70m,8000,2,5,2nn,18.348020729450955
70m,8000,3,0,mle,7.711274898317439
70m,8000,3,0,pca,18.0
70m,8000,3,0,pr,27.037755177952743
70m,8000,3,0,2nn,13.42718942681987
70m,8000,3,1,mle,8.129377345556
70m,8000,3,1,pca,14.0
70m,8000,3,1,pr,19.43132579537173
70m,8000,3,1,2nn,12.80939033535513
70m,8000,3,2,mle,8.343841553184372
70m,8000,3,2,pca,1.0
70m,8000,3,2,pr,1.16420658208119
70m,8000,3,2,2nn,9.86611543143109
70m,8000,3,3,mle,8.953505013210382
70m,8000,3,3,pca,1.0
70m,8000,3,3,pr,1.1801688156659875
70m,8000,3,3,2nn,12.695523915640496
70m,8000,3,4,mle,11.832486471116534
70m,8000,3,4,pca,1.0
70m,8000,3,4,pr,2.294707714717549
70m,8000,3,4,2nn,16.603234103082247
70m,8000,3,5,mle,14.369418607784157
70m,8000,3,5,pca,44.0
70m,8000,3,5,pr,48.83429261744693
70m,8000,3,5,2nn,17.54747074496613
70m,8000,4,0,mle,7.270410972390586
70m,8000,4,0,pca,18.0
70m,8000,4,0,pr,26.852867550906897
70m,8000,4,0,2nn,12.701433324180902
70m,8000,4,1,mle,7.7707128983192435
70m,8000,4,1,pca,15.0
70m,8000,4,1,pr,19.91872620676673
70m,8000,4,1,2nn,11.875649706957734
70m,8000,4,2,mle,8.17269843466501
70m,8000,4,2,pca,1.0
70m,8000,4,2,pr,1.1671401788404805
70m,8000,4,2,2nn,9.126907514996374
70m,8000,4,3,mle,8.714436701149308
70m,8000,4,3,pca,1.0
70m,8000,4,3,pr,1.1835471946048717
70m,8000,4,3,2nn,11.939595767826455
70m,8000,4,4,mle,11.225812966272018
70m,8000,4,4,pca,1.0
70m,8000,4,4,pr,2.3289150316033687
70m,8000,4,4,2nn,15.505173594365242
70m,8000,4,5,mle,13.351334325239833
70m,8000,4,5,pca,43.0
70m,8000,4,5,pr,48.970956067048185
70m,8000,4,5,2nn,16.52089913660804
70m,16000,1,0,mle,7.292540233947303
70m,16000,1,0,pca,18.0
70m,16000,1,0,pr,26.71276585740645
70m,16000,1,0,2nn,12.66537219211561
70m,16000,1,1,mle,8.175535718063836
70m,16000,1,1,pca,14.0
70m,16000,1,1,pr,20.40338853970843
70m,16000,1,1,2nn,13.143823854108094
70m,16000,1,2,mle,8.462804240076784
70m,16000,1,2,pca,1.0
70m,16000,1,2,pr,1.0856738941032775
70m,16000,1,2,2nn,10.922749088666857
70m,16000,1,3,mle,9.088948908780548
70m,16000,1,3,pca,1.0
70m,16000,1,3,pr,1.0917300648484825
70m,16000,1,3,2nn,13.671322760130934
70m,16000,1,4,mle,13.592171538895418
70m,16000,1,4,pca,1.0
70m,16000,1,4,pr,1.267046837840081
70m,16000,1,4,2nn,19.60071004128025
70m,16000,1,5,mle,17.440697660622874
70m,16000,1,5,pca,40.0
70m,16000,1,5,pr,47.65763988621604
70m,16000,1,5,2nn,20.5166113059291
70m,16000,2,0,mle,7.056161469945531
70m,16000,2,0,pca,17.0
70m,16000,2,0,pr,26.450707389930496
70m,16000,2,0,2nn,12.238808768456597
70m,16000,2,1,mle,7.899925857019649
70m,16000,2,1,pca,15.0
70m,16000,2,1,pr,20.794815011992466
70m,16000,2,1,2nn,12.361087011658109
70m,16000,2,2,mle,8.28462541321423
70m,16000,2,2,pca,1.0
