model_size,checkpoint_step,n_words_correlated,layer_num,method,id
1b,64,4,3,pr,95.33890430793203
1b,64,4,3,2nn,16.819131547766016
1b,64,4,4,mle,9.592639673140775
1b,64,4,4,pca,135.0
1b,64,4,4,pr,91.14009439846224
1b,64,4,4,2nn,16.38951463593349
1b,64,4,5,mle,9.59726648045795
1b,64,4,5,pca,127.0
1b,64,4,5,pr,87.14840705340278
1b,64,4,5,2nn,16.00026936357834
1b,64,4,6,mle,9.63581409499657
1b,64,4,6,pca,119.0
1b,64,4,6,pr,83.4448657351065
1b,64,4,6,2nn,15.472843739525187
1b,64,4,7,mle,9.706955840309828
1b,64,4,7,pca,111.0
1b,64,4,7,pr,79.65846710385297
1b,64,4,7,2nn,15.285719028866202
1b,64,4,8,mle,9.7749695321517
1b,64,4,8,pca,104.0
1b,64,4,8,pr,76.20132613219694
1b,64,4,8,2nn,15.01392398444036
1b,64,4,9,mle,9.855424694828885
1b,64,4,9,pca,97.0
1b,64,4,9,pr,72.16476331674427
1b,64,4,9,2nn,14.718771994765296
1b,64,4,10,mle,9.920413790102073
1b,64,4,10,pca,92.0
1b,64,4,10,pr,68.8469790922409
1b,64,4,10,2nn,14.489489295787141
1b,64,4,11,mle,10.003998431565611
1b,64,4,11,pca,85.0
1b,64,4,11,pr,64.94867883174561
1b,64,4,11,2nn,14.239136435177686
1b,64,4,12,mle,10.091472269439627
1b,64,4,12,pca,79.0
1b,64,4,12,pr,61.40624445559357
1b,64,4,12,2nn,14.026241239639079
1b,64,4,13,mle,10.179776413913629
1b,64,4,13,pca,75.0
1b,64,4,13,pr,58.01936789286434
1b,64,4,13,2nn,13.820537710102574
1b,64,4,14,mle,10.284044729542629
1b,64,4,14,pca,69.0
1b,64,4,14,pr,54.56220326016984
1b,64,4,14,2nn,13.551420691791737
1b,64,4,15,mle,10.386925133249566
1b,64,4,15,pca,63.0
1b,64,4,15,pr,51.709188494702495
1b,64,4,15,2nn,13.349819109011893
1b,512,1,0,mle,35.84933154802334
1b,512,1,0,pca,61.0
1b,512,1,0,pr,78.6259980721962
1b,512,1,0,2nn,35.4593009314885
1b,512,1,1,mle,31.917097432902874
1b,512,1,1,pca,74.0
1b,512,1,1,pr,74.59056697156561
1b,512,1,1,2nn,32.42264133501311
1b,512,1,2,mle,33.02777859898607
1b,512,1,2,pca,81.0
1b,512,1,2,pr,77.5258677865597
1b,512,1,2,2nn,32.658251088028784
1b,512,1,3,mle,25.833827022185556
1b,512,1,3,pca,28.0
1b,512,1,3,pr,31.983859455855512
1b,512,1,3,2nn,26.994689398906274
1b,512,1,4,mle,25.411837865867827
1b,512,1,4,pca,34.0
1b,512,1,4,pr,38.08034235638278
1b,512,1,4,2nn,27.17414380564563
1b,512,1,5,mle,24.702673993519127
1b,512,1,5,pca,37.0
1b,512,1,5,pr,41.596943377406625
1b,512,1,5,2nn,25.93747111612285
1b,512,1,6,mle,24.567523758605404
1b,512,1,6,pca,39.0
1b,512,1,6,pr,41.31677599175193
1b,512,1,6,2nn,25.52114450659699
1b,512,1,7,mle,24.32812496706001
1b,512,1,7,pca,35.0
1b,512,1,7,pr,37.33436230616708
1b,512,1,7,2nn,25.04017211959703
1b,512,1,8,mle,24.365078186611687
1b,512,1,8,pca,33.0
1b,512,1,8,pr,34.446347635557345
1b,512,1,8,2nn,25.065611566916647
1b,512,1,9,mle,24.631310884256155
1b,512,1,9,pca,31.0
1b,512,1,9,pr,32.081768580963185
1b,512,1,9,2nn,25.38277733673892
1b,512,1,10,mle,24.955257747979456
1b,512,1,10,pca,30.0
1b,512,1,10,pr,30.106968545954494
1b,512,1,10,2nn,25.713891405585937
1b,512,1,11,mle,25.35089798320717
1b,512,1,11,pca,30.0
1b,512,1,11,pr,29.47201068822462
1b,512,1,11,2nn,26.035208969599797
1b,512,1,12,mle,25.744838844260435
1b,512,1,12,pca,29.0
1b,512,1,12,pr,29.532667736146212
1b,512,1,12,2nn,26.243105154540117
1b,512,1,13,mle,26.105365270630866
1b,512,1,13,pca,28.0
1b,512,1,13,pr,28.66535197526937
1b,512,1,13,2nn,26.493925125813476
1b,512,1,14,mle,25.8874495494074
1b,512,1,14,pca,26.0
1b,512,1,14,pr,27.28187791305662
1b,512,1,14,2nn,26.21559636146106
1b,512,1,15,mle,25.761670457109528
1b,512,1,15,pca,24.0
1b,512,1,15,pr,25.135483344749694
1b,512,1,15,2nn,26.33290151822027
1b,512,2,0,mle,24.89125936997329
1b,512,2,0,pca,70.0
1b,512,2,0,pr,70.78815228137226
1b,512,2,0,2nn,22.983338017926897
1b,512,2,1,mle,24.528860319570313
1b,512,2,1,pca,81.0
1b,512,2,1,pr,70.6324133640958
1b,512,2,1,2nn,23.07712764082113
1b,512,2,2,mle,25.283600239889115
1b,512,2,2,pca,86.0
1b,512,2,2,pr,71.95817642140001
1b,512,2,2,2nn,23.279654154719733
1b,512,2,3,mle,21.138206078639612
1b,512,2,3,pca,29.0
1b,512,2,3,pr,31.544143938321973
1b,512,2,3,2nn,19.922944576290966
1b,512,2,4,mle,20.98800952321495
1b,512,2,4,pca,35.0
1b,512,2,4,pr,37.46286022611329
1b,512,2,4,2nn,19.441814970699813
1b,512,2,5,mle,20.550133766920997
1b,512,2,5,pca,40.0
1b,512,2,5,pr,40.74298592416041
1b,512,2,5,2nn,18.653861569684604
1b,512,2,6,mle,20.53197190503511
1b,512,2,6,pca,41.0
1b,512,2,6,pr,40.57873013068821
1b,512,2,6,2nn,18.659188126080167
1b,512,2,7,mle,20.478319173665543
1b,512,2,7,pca,37.0
1b,512,2,7,pr,36.97986658422014
1b,512,2,7,2nn,18.636870115993542
1b,512,2,8,mle,20.538564586028052
1b,512,2,8,pca,35.0
1b,512,2,8,pr,34.2051816580488
1b,512,2,8,2nn,18.691458136205988
1b,512,2,9,mle,20.67002263231883
1b,512,2,9,pca,33.0
1b,512,2,9,pr,31.952475581851296
1b,512,2,9,2nn,18.824252487624832
1b,512,2,10,mle,20.868424945334056
1b,512,2,10,pca,31.0
1b,512,2,10,pr,30.072149741461015
1b,512,2,10,2nn,18.985580162818646
1b,512,2,11,mle,21.134092099260098
1b,512,2,11,pca,30.0
1b,512,2,11,pr,29.497375513827524
1b,512,2,11,2nn,19.20628114354253
1b,512,2,12,mle,21.342176657680383
1b,512,2,12,pca,31.0
1b,512,2,12,pr,29.517360627351348
1b,512,2,12,2nn,19.411819728654187
1b,512,2,13,mle,21.565742244779777
1b,512,2,13,pca,30.0
1b,512,2,13,pr,28.62946431149807
1b,512,2,13,2nn,19.574692409637848
1b,512,2,14,mle,21.400437379708908
1b,512,2,14,pca,29.0
1b,512,2,14,pr,27.24761405260564
1b,512,2,14,2nn,19.47109452667948
1b,512,2,15,mle,21.45358928147538
1b,512,2,15,pca,26.0
1b,512,2,15,pr,25.199588892580127
1b,512,2,15,2nn,19.555681591767485
1b,512,3,0,mle,17.570010500075
1b,512,3,0,pca,70.0
1b,512,3,0,pr,64.84895845013446
1b,512,3,0,2nn,16.021610469914307
1b,512,3,1,mle,18.830336751734816
1b,512,3,1,pca,87.0
1b,512,3,1,pr,68.63270060181607
1b,512,3,1,2nn,16.816630263808097
1b,512,3,2,mle,19.248035060794102
1b,512,3,2,pca,93.0
1b,512,3,2,pr,69.15083555602196
1b,512,3,2,2nn,16.834161082426483
1b,512,3,3,mle,17.14161393470929
1b,512,3,3,pca,31.0
1b,512,3,3,pr,31.702707292968
1b,512,3,3,2nn,15.219033920348345
1b,512,3,4,mle,18.046973166802918
1b,512,3,4,pca,38.0
1b,512,3,4,pr,37.540934918339126
1b,512,3,4,2nn,15.881160219456328
1b,512,3,5,mle,17.90394936940831
1b,512,3,5,pca,42.0
1b,512,3,5,pr,40.57040817369125
1b,512,3,5,2nn,15.584253073200497
1b,512,3,6,mle,18.032317770730344
1b,512,3,6,pca,44.0
1b,512,3,6,pr,40.1118622973907
1b,512,3,6,2nn,15.543332577611928
1b,512,3,7,mle,18.111074361032752
1b,512,3,7,pca,40.0
1b,512,3,7,pr,36.62787291442874
1b,512,3,7,2nn,15.497021836975687
1b,512,3,8,mle,18.23988618230847
1b,512,3,8,pca,38.0
1b,512,3,8,pr,34.009595200998774
1b,512,3,8,2nn,15.576594218516492
1b,512,3,9,mle,18.395358500290477
1b,512,3,9,pca,35.0
1b,512,3,9,pr,31.87753352194114
1b,512,3,9,2nn,15.618453716672525
1b,512,3,10,mle,18.476474901353907
1b,512,3,10,pca,33.0
1b,512,3,10,pr,29.87834958148438
1b,512,3,10,2nn,15.584893070152068
1b,512,3,11,mle,18.572676517014038
1b,512,3,11,pca,32.0
1b,512,3,11,pr,29.039359567725096
1b,512,3,11,2nn,15.566265484390035
1b,512,3,12,mle,18.604764210632908
1b,512,3,12,pca,32.0
1b,512,3,12,pr,28.73435075425274
1b,512,3,12,2nn,15.482400029940395
1b,512,3,13,mle,18.71807365998104
1b,512,3,13,pca,30.0
1b,512,3,13,pr,27.90360413221618
1b,512,3,13,2nn,15.554290238307566
1b,512,3,14,mle,18.71161207329823
1b,512,3,14,pca,29.0
1b,512,3,14,pr,26.689890032163007
1b,512,3,14,2nn,15.539446412821272
1b,512,3,15,mle,18.84085633171444
1b,512,3,15,pca,26.0
1b,512,3,15,pr,25.09544622420188
1b,512,3,15,2nn,15.738791377866301
1b,512,4,0,mle,11.582220322693248
1b,512,4,0,pca,78.0
1b,512,4,0,pr,62.02015872488347
1b,512,4,0,2nn,12.406225812361448
1b,512,4,1,mle,14.516687135593104
1b,512,4,1,pca,93.0
1b,512,4,1,pr,64.29913814743782
1b,512,4,1,2nn,12.576691255886226
1b,512,4,2,mle,14.693256507653562
1b,512,4,2,pca,97.0
1b,512,4,2,pr,64.48116503999644
1b,512,4,2,2nn,12.57838457849719
1b,512,4,3,mle,13.493354824696691
1b,512,4,3,pca,32.0
1b,512,4,3,pr,30.380556135841832
1b,512,4,3,2nn,12.44413879782669
1b,512,4,4,mle,13.892350478906868
1b,512,4,4,pca,39.0
1b,512,4,4,pr,35.78891552755513
1b,512,4,4,2nn,12.071331411267646
1b,512,4,5,mle,14.091371492115364
1b,512,4,5,pca,43.0
1b,512,4,5,pr,38.70209440434034
1b,512,4,5,2nn,11.787450526421814
1b,512,4,6,mle,14.333172592646303
1b,512,4,6,pca,44.0
1b,512,4,6,pr,38.43230607269893
1b,512,4,6,2nn,11.757948440224604
1b,512,4,7,mle,14.567134593096958
1b,512,4,7,pca,40.0
1b,512,4,7,pr,35.09481728940809
1b,512,4,7,2nn,11.81314931080245
1b,512,4,8,mle,14.636146748153813
1b,512,4,8,pca,39.0
1b,512,4,8,pr,32.65526285766282
1b,512,4,8,2nn,11.8137797100421
1b,512,4,9,mle,14.733608397568338
1b,512,4,9,pca,36.0
1b,512,4,9,pr,30.81556476809212
1b,512,4,9,2nn,11.765758924385693
1b,512,4,10,mle,14.901679083299792
1b,512,4,10,pca,34.0
1b,512,4,10,pr,29.064018789246727
1b,512,4,10,2nn,11.800426415087392
1b,512,4,11,mle,15.086757963699734
1b,512,4,11,pca,34.0
1b,512,4,11,pr,28.464671262140065
1b,512,4,11,2nn,11.891600014517895
1b,512,4,12,mle,15.139731895887738
1b,512,4,12,pca,34.0
1b,512,4,12,pr,28.38025745560111
1b,512,4,12,2nn,11.905717207668697
1b,512,4,13,mle,15.176680218253722
1b,512,4,13,pca,32.0
1b,512,4,13,pr,27.50905858596792
1b,512,4,13,2nn,11.819086274969106
1b,512,4,14,mle,15.157520243728056
1b,512,4,14,pca,31.0
1b,512,4,14,pr,26.318202611197478
1b,512,4,14,2nn,11.823160242919359
1b,512,4,15,mle,15.275849473907815
1b,512,4,15,pca,28.0
1b,512,4,15,pr,24.412409275333324
1b,512,4,15,2nn,11.896516077105947
1b,2000,1,0,mle,21.20853894946692
1b,2000,1,0,pca,41.0
1b,2000,1,0,pr,30.463648275616944
1b,2000,1,0,2nn,20.735946386448852
1b,2000,1,1,mle,29.644798639019008
1b,2000,1,1,pca,56.0
1b,2000,1,1,pr,46.76325083118865
1b,2000,1,1,2nn,29.82673205618182
1b,2000,1,2,mle,30.71116420449788
1b,2000,1,2,pca,28.0
1b,2000,1,2,pr,31.811585241720557
1b,2000,1,2,2nn,31.361350467392793
1b,2000,1,3,mle,29.773610741600695
1b,2000,1,3,pca,7.0
1b,2000,1,3,pr,5.7462739528454
1b,2000,1,3,2nn,31.043962560197603
1b,2000,1,4,mle,31.138934287789553
1b,2000,1,4,pca,7.0
1b,2000,1,4,pr,6.437771215454193
1b,2000,1,4,2nn,32.22926676732859
1b,2000,1,5,mle,32.8068909445349
1b,2000,1,5,pca,8.0
1b,2000,1,5,pr,8.058974119170232
1b,2000,1,5,2nn,34.020370176006104
1b,2000,1,6,mle,34.74247631808275
1b,2000,1,6,pca,8.0
1b,2000,1,6,pr,9.876812711836129
1b,2000,1,6,2nn,35.620391878858875
1b,2000,1,7,mle,36.02559090901329
1b,2000,1,7,pca,8.0
1b,2000,1,7,pr,10.973374602643927
1b,2000,1,7,2nn,37.05218020564764
1b,2000,1,8,mle,37.788749937341606
1b,2000,1,8,pca,9.0
1b,2000,1,8,pr,12.73784432364768
1b,2000,1,8,2nn,38.99751512605008
1b,2000,1,9,mle,38.03709003441116
1b,2000,1,9,pca,11.0
1b,2000,1,9,pr,16.07309195373723
1b,2000,1,9,2nn,38.683246227402655
1b,2000,1,10,mle,39.21403753279293
1b,2000,1,10,pca,12.0
1b,2000,1,10,pr,17.255904296838107
1b,2000,1,10,2nn,40.10188984428558
1b,2000,1,11,mle,35.28767967879907
1b,2000,1,11,pca,24.0
1b,2000,1,11,pr,30.72445500688157
1b,2000,1,11,2nn,37.14961949014085
1b,2000,1,12,mle,35.32045828759973
1b,2000,1,12,pca,28.0
1b,2000,1,12,pr,35.44949845843923
1b,2000,1,12,2nn,36.9216588006012
1b,2000,1,13,mle,34.951769385724745
1b,2000,1,13,pca,42.0
1b,2000,1,13,pr,45.783873812224485
1b,2000,1,13,2nn,36.66108549810071
1b,2000,1,14,mle,34.35960378332339
1b,2000,1,14,pca,54.0
1b,2000,1,14,pr,51.421646186682956
1b,2000,1,14,2nn,35.72058966080012
1b,2000,1,15,mle,33.93733077055815
1b,2000,1,15,pca,57.0
1b,2000,1,15,pr,51.89258844398741
1b,2000,1,15,2nn,35.42135768097259
1b,2000,2,0,mle,18.057327571088095
1b,2000,2,0,pca,38.0
1b,2000,2,0,pr,28.20391800865764
1b,2000,2,0,2nn,16.972586575248716
1b,2000,2,1,mle,23.43516390515396
1b,2000,2,1,pca,55.0
1b,2000,2,1,pr,42.939217319503044
1b,2000,2,1,2nn,21.933776475184867
1b,2000,2,2,mle,24.104367204151558
1b,2000,2,2,pca,27.0
1b,2000,2,2,pr,27.915498090083958
1b,2000,2,2,2nn,22.574143660152263
1b,2000,2,3,mle,23.836127524524795
1b,2000,2,3,pca,4.0
1b,2000,2,3,pr,4.560097279720672
1b,2000,2,3,2nn,22.94666381266122
1b,2000,2,4,mle,24.522030710760514
1b,2000,2,4,pca,5.0
1b,2000,2,4,pr,5.0656283111816665
1b,2000,2,4,2nn,23.50095080140894
1b,2000,2,5,mle,25.038547779490266
1b,2000,2,5,pca,6.0
1b,2000,2,5,pr,6.249720388260927
1b,2000,2,5,2nn,23.81648892168786
1b,2000,2,6,mle,26.14883765342913
1b,2000,2,6,pca,7.0
1b,2000,2,6,pr,7.578568481215282
1b,2000,2,6,2nn,24.71618212721502
1b,2000,2,7,mle,26.654644653547496
1b,2000,2,7,pca,7.0
1b,2000,2,7,pr,8.37288002847001
1b,2000,2,7,2nn,24.889932037725394
1b,2000,2,8,mle,27.22900368687448
1b,2000,2,8,pca,7.0
1b,2000,2,8,pr,9.635981658943406
1b,2000,2,8,2nn,25.25492379994838
1b,2000,2,9,mle,26.930937162281108
1b,2000,2,9,pca,10.0
1b,2000,2,9,pr,12.055759790499993
1b,2000,2,9,2nn,24.599161971698685
1b,2000,2,10,mle,27.453922404690395
1b,2000,2,10,pca,10.0
1b,2000,2,10,pr,12.900512388194935
1b,2000,2,10,2nn,25.106765030449274
1b,2000,2,11,mle,25.94147247231691
1b,2000,2,11,pca,21.0
1b,2000,2,11,pr,24.16842627238092
1b,2000,2,11,2nn,24.16578650255178
1b,2000,2,12,mle,25.926960848808406
1b,2000,2,12,pca,24.0
1b,2000,2,12,pr,28.46455405220745
1b,2000,2,12,2nn,24.27588980964024
1b,2000,2,13,mle,25.40822653850232
1b,2000,2,13,pca,37.0
1b,2000,2,13,pr,38.4898691846512
1b,2000,2,13,2nn,23.408550807800093
1b,2000,2,14,mle,24.692476759227073
1b,2000,2,14,pca,48.0
1b,2000,2,14,pr,44.835434341099344
1b,2000,2,14,2nn,22.442052833587198
1b,2000,2,15,mle,24.425919016213744
1b,2000,2,15,pca,53.0
1b,2000,2,15,pr,46.17004890806531
1b,2000,2,15,2nn,22.148282866908325
1b,2000,3,0,mle,15.065476753190655
1b,2000,3,0,pca,38.0
1b,2000,3,0,pr,27.109206999186995
1b,2000,3,0,2nn,12.258825095075803
1b,2000,3,1,mle,18.493823305662808
1b,2000,3,1,pca,54.0
1b,2000,3,1,pr,40.572208098018784
1b,2000,3,1,2nn,15.40643811679787
1b,2000,3,2,mle,19.245804179070475
1b,2000,3,2,pca,28.0
1b,2000,3,2,pr,27.269443457751322
1b,2000,3,2,2nn,15.834213856433777
1b,2000,3,3,mle,19.745579986135464
1b,2000,3,3,pca,5.0
1b,2000,3,3,pr,5.052969410146362
1b,2000,3,3,2nn,16.83621760226021
1b,2000,3,4,mle,20.019997406172166
1b,2000,3,4,pca,6.0
1b,2000,3,4,pr,5.627891094001774
1b,2000,3,4,2nn,16.895230840569134
1b,2000,3,5,mle,20.41839011540951
1b,2000,3,5,pca,7.0
1b,2000,3,5,pr,6.951418045083207
1b,2000,3,5,2nn,17.08196753295501
1b,2000,3,6,mle,21.11373087057991
1b,2000,3,6,pca,7.0
1b,2000,3,6,pr,8.450424145449936
1b,2000,3,6,2nn,17.66224590728373
1b,2000,3,7,mle,21.231238139601153
1b,2000,3,7,pca,8.0
1b,2000,3,7,pr,9.32983901077233
1b,2000,3,7,2nn,17.70821258217797
1b,2000,3,8,mle,21.250424947613233
1b,2000,3,8,pca,9.0
1b,2000,3,8,pr,10.706589163925415
1b,2000,3,8,2nn,17.932499936401705
1b,2000,3,9,mle,20.78469358868183
1b,2000,3,9,pca,11.0
1b,2000,3,9,pr,13.365597913774677
1b,2000,3,9,2nn,17.707253019558564
1b,2000,3,10,mle,20.714241613408593
1b,2000,3,10,pca,11.0
1b,2000,3,10,pr,14.133208842745084
1b,2000,3,10,2nn,17.38726093644442
1b,2000,3,11,mle,20.137266496774078
1b,2000,3,11,pca,23.0
1b,2000,3,11,pr,25.32738899278451
1b,2000,3,11,2nn,17.45924367286336
1b,2000,3,12,mle,20.10199793068012
1b,2000,3,12,pca,27.0
1b,2000,3,12,pr,29.166125693814795
1b,2000,3,12,2nn,17.4188182259409
1b,2000,3,13,mle,19.468111444610486
1b,2000,3,13,pca,40.0
1b,2000,3,13,pr,38.07929556655867
1b,2000,3,13,2nn,16.890345423102268
1b,2000,3,14,mle,18.944553152720154
1b,2000,3,14,pca,50.0
1b,2000,3,14,pr,43.26701000523589
1b,2000,3,14,2nn,16.613343055327437
1b,2000,3,15,mle,18.867418413376853
1b,2000,3,15,pca,54.0
1b,2000,3,15,pr,43.909323948584685
1b,2000,3,15,2nn,16.53197667194052
1b,2000,4,0,mle,12.519275338431063
1b,2000,4,0,pca,36.0
1b,2000,4,0,pr,25.46657525090094
1b,2000,4,0,2nn,9.182612937577643
1b,2000,4,1,mle,13.87830082412102
1b,2000,4,1,pca,51.0
1b,2000,4,1,pr,36.93668538023512
1b,2000,4,1,2nn,10.457144241784635
1b,2000,4,2,mle,14.13393372921758
1b,2000,4,2,pca,26.0
1b,2000,4,2,pr,24.11476853782428
1b,2000,4,2,2nn,10.322564864704251
1b,2000,4,3,mle,14.9980419140315
1b,2000,4,3,pca,4.0
1b,2000,4,3,pr,4.13960965990823
1b,2000,4,3,2nn,10.404997047502944
1b,2000,4,4,mle,14.961159324739274
1b,2000,4,4,pca,4.0
1b,2000,4,4,pr,4.569337457458599
1b,2000,4,4,2nn,10.369154334307739
1b,2000,4,5,mle,14.84267403277223
1b,2000,4,5,pca,6.0
1b,2000,4,5,pr,5.599117874603504
1b,2000,4,5,2nn,10.38411395249636
1b,2000,4,6,mle,15.251541246358547
1b,2000,4,6,pca,7.0
1b,2000,4,6,pr,6.715117874486733
1b,2000,4,6,2nn,11.099133266424783
1b,2000,4,7,mle,15.324146242277891
1b,2000,4,7,pca,7.0
1b,2000,4,7,pr,7.369839543288118
1b,2000,4,7,2nn,11.435013684468561
1b,2000,4,8,mle,15.170383161616689
1b,2000,4,8,pca,7.0
1b,2000,4,8,pr,8.388389459395485
1b,2000,4,8,2nn,11.570003347214039
1b,2000,4,9,mle,14.970056847525406
1b,2000,4,9,pca,10.0
1b,2000,4,9,pr,10.40264211056379
1b,2000,4,9,2nn,11.613475593149252
1b,2000,4,10,mle,14.959128026852023
1b,2000,4,10,pca,10.0
1b,2000,4,10,pr,11.065317687128255
1b,2000,4,10,2nn,12.097525489641944
1b,2000,4,11,mle,13.79827737692415
1b,2000,4,11,pca,20.0
1b,2000,4,11,pr,20.330865691104275
1b,2000,4,11,2nn,11.36620366958835
1b,2000,4,12,mle,13.589882009051351
1b,2000,4,12,pca,24.0
1b,2000,4,12,pr,23.721470303155172
1b,2000,4,12,2nn,11.156744427340318
1b,2000,4,13,mle,12.95738426727424
1b,2000,4,13,pca,34.0
1b,2000,4,13,pr,31.389740793982355
1b,2000,4,13,2nn,11.402142508086296
1b,2000,4,14,mle,12.437032561743992
1b,2000,4,14,pca,44.0
1b,2000,4,14,pr,35.88201489026621
1b,2000,4,14,2nn,11.269958698778414
1b,2000,4,15,mle,12.425137544444565
1b,2000,4,15,pca,49.0
1b,2000,4,15,pr,36.84135079021905
1b,2000,4,15,2nn,11.31081470409639
1b,4000,1,0,mle,24.240443626928506
1b,4000,1,0,pca,39.0
1b,4000,1,0,pr,31.832127141917734
1b,4000,1,0,2nn,24.199587532056754
1b,4000,1,1,mle,29.592341434338874
1b,4000,1,1,pca,59.0
1b,4000,1,1,pr,49.96100489318077
1b,4000,1,1,2nn,30.212248818663543
1b,4000,1,2,mle,30.948627975451714
1b,4000,1,2,pca,47.0
1b,4000,1,2,pr,42.85184466728651
1b,4000,1,2,2nn,31.72336702009979
1b,4000,1,3,mle,28.618606320422042
1b,4000,1,3,pca,1.0
1b,4000,1,3,pr,1.5406529495490842
1b,4000,1,3,2nn,30.918839987841366
1b,4000,1,4,mle,29.320117283330315
1b,4000,1,4,pca,1.0
1b,4000,1,4,pr,1.5545688671646596
1b,4000,1,4,2nn,31.593874471175567
1b,4000,1,5,mle,29.656211312586663
1b,4000,1,5,pca,1.0
1b,4000,1,5,pr,1.573325284839042
1b,4000,1,5,2nn,31.92209568777796
1b,4000,1,6,mle,30.50630903801502
1b,4000,1,6,pca,1.0
1b,4000,1,6,pr,1.6023840315960012
1b,4000,1,6,2nn,32.989825681115
1b,4000,1,7,mle,32.53959011377439
1b,4000,1,7,pca,1.0
1b,4000,1,7,pr,1.6541174929324134
1b,4000,1,7,2nn,35.066794009865404
1b,4000,1,8,mle,34.85854084860888
1b,4000,1,8,pca,1.0
1b,4000,1,8,pr,1.7498505459794178
1b,4000,1,8,2nn,37.29187793342401
1b,4000,1,9,mle,35.79544929187339
1b,4000,1,9,pca,1.0
1b,4000,1,9,pr,1.8840856478575407
1b,4000,1,9,2nn,38.06258610202664
1b,4000,1,10,mle,35.73041420488071
1b,4000,1,10,pca,1.0
1b,4000,1,10,pr,2.0331394725944403
1b,4000,1,10,2nn,38.41474978376346
1b,4000,1,11,mle,35.88274219838259
1b,4000,1,11,pca,1.0
1b,4000,1,11,pr,2.775441431234721
1b,4000,1,11,2nn,37.85993054599722
1b,4000,1,12,mle,35.596096187801464
1b,4000,1,12,pca,1.0
1b,4000,1,12,pr,3.1384323266548657
1b,4000,1,12,2nn,37.562612778966965
1b,4000,1,13,mle,36.28585108523764
1b,4000,1,13,pca,2.0
1b,4000,1,13,pr,5.853482930097518
1b,4000,1,13,2nn,38.77665565529873
1b,4000,1,14,mle,36.48181024596092
1b,4000,1,14,pca,17.0
1b,4000,1,14,pr,21.11990985698211
1b,4000,1,14,2nn,37.379022821720014
1b,4000,1,15,mle,37.21268300550072
1b,4000,1,15,pca,72.0
1b,4000,1,15,pr,69.82428015476924
1b,4000,1,15,2nn,37.435293616762024
1b,4000,2,0,mle,19.67318493325739
1b,4000,2,0,pca,37.0
1b,4000,2,0,pr,29.17289083672762
1b,4000,2,0,2nn,18.373929377626386
1b,4000,2,1,mle,23.632415494360426
1b,4000,2,1,pca,57.0
1b,4000,2,1,pr,46.53445777914756
1b,4000,2,1,2nn,21.719842024762677
1b,4000,2,2,mle,24.635441177179548
1b,4000,2,2,pca,50.0
1b,4000,2,2,pr,41.691209739086105
1b,4000,2,2,2nn,22.71682412267113
1b,4000,2,3,mle,24.502501355943473
1b,4000,2,3,pca,1.0
1b,4000,2,3,pr,1.5672981864445592
1b,4000,2,3,2nn,24.707766701981665
1b,4000,2,4,mle,25.010757941808752
1b,4000,2,4,pca,1.0
1b,4000,2,4,pr,1.5823127745899936
1b,4000,2,4,2nn,25.23167547888111
1b,4000,2,5,mle,25.32653342112684
1b,4000,2,5,pca,1.0
1b,4000,2,5,pr,1.6026912243874551
1b,4000,2,5,2nn,25.40073305143393
1b,4000,2,6,mle,25.95785425443751
1b,4000,2,6,pca,1.0
1b,4000,2,6,pr,1.6335021514803796
1b,4000,2,6,2nn,26.01738789362525
1b,4000,2,7,mle,27.207293113105784
1b,4000,2,7,pca,1.0
1b,4000,2,7,pr,1.6876057002112743
1b,4000,2,7,2nn,27.28415000620126
1b,4000,2,8,mle,28.346578047618713
1b,4000,2,8,pca,1.0
1b,4000,2,8,pr,1.7907507327369268
1b,4000,2,8,2nn,27.831587714629254
1b,4000,2,9,mle,28.83942152139435
1b,4000,2,9,pca,1.0
1b,4000,2,9,pr,1.9335152216409626
1b,4000,2,9,2nn,27.87943357890534
1b,4000,2,10,mle,29.223493850119965
1b,4000,2,10,pca,1.0
1b,4000,2,10,pr,2.092670204165608
1b,4000,2,10,2nn,27.923710194377357
1b,4000,2,11,mle,27.795761131921946
1b,4000,2,11,pca,1.0
1b,4000,2,11,pr,2.8953348683781908
1b,4000,2,11,2nn,26.574035273748056
1b,4000,2,12,mle,27.16839802991511
1b,4000,2,12,pca,1.0
1b,4000,2,12,pr,3.2850515118241677
1b,4000,2,12,2nn,25.85962800835881
1b,4000,2,13,mle,27.386732146134914
1b,4000,2,13,pca,3.0
1b,4000,2,13,pr,6.264232162979325
1b,4000,2,13,2nn,25.02996832868336
1b,4000,2,14,mle,26.804987919056043
1b,4000,2,14,pca,20.0
1b,4000,2,14,pr,22.308242092847216
1b,4000,2,14,2nn,24.263093052722795
1b,4000,2,15,mle,26.17779367575088
1b,4000,2,15,pca,75.0
1b,4000,2,15,pr,65.1169232238577
1b,4000,2,15,2nn,23.687387906005945
1b,4000,3,0,mle,16.008523780113798
1b,4000,3,0,pca,36.0
1b,4000,3,0,pr,27.55157239247058
1b,4000,3,0,2nn,13.141678186057252
1b,4000,3,1,mle,18.93919312539642
1b,4000,3,1,pca,54.0
1b,4000,3,1,pr,43.537575517276224
1b,4000,3,1,2nn,16.193097199046196
1b,4000,3,2,mle,19.81960313548587
1b,4000,3,2,pca,47.0
1b,4000,3,2,pr,39.15116069568536
1b,4000,3,2,2nn,16.79635929438857
1b,4000,3,3,mle,20.828240600419367
1b,4000,3,3,pca,1.0
