model_size,checkpoint_step,n_words_correlated,layer_num,method,id
6.9b,0,1,18,pr,391.8172016979238
6.9b,0,1,18,2nn,52.56508433888482
6.9b,0,1,18,pca_ratio_099,2797.0
6.9b,0,1,19,mle,54.56424871850771
6.9b,0,1,19,pca,395.0
6.9b,0,1,19,pr,391.07388133457454
6.9b,0,1,19,2nn,52.35506330420328
6.9b,0,1,19,pca_ratio_099,2792.0
6.9b,0,1,20,mle,54.40129624060914
6.9b,0,1,20,pca,390.0
6.9b,0,1,20,pr,390.607812205734
6.9b,0,1,20,2nn,52.29428306149161
6.9b,0,1,20,pca_ratio_099,2788.0
6.9b,0,1,21,mle,54.15295377967379
6.9b,0,1,21,pca,391.0
6.9b,0,1,21,pr,390.1766566458908
6.9b,0,1,21,2nn,52.24577373842941
6.9b,0,1,21,pca_ratio_099,2786.0
6.9b,0,1,22,mle,54.05376056669332
6.9b,0,1,22,pca,390.0
6.9b,0,1,22,pr,389.6466275897921
6.9b,0,1,22,2nn,51.90506652896507
6.9b,0,1,22,pca_ratio_099,2782.0
6.9b,0,1,23,mle,53.77756408478724
6.9b,0,1,23,pca,391.0
6.9b,0,1,23,pr,388.7551316501122
6.9b,0,1,23,2nn,51.892388984823214
6.9b,0,1,23,pca_ratio_099,2778.0
6.9b,0,1,24,mle,53.501572115303055
6.9b,0,1,24,pca,390.0
6.9b,0,1,24,pr,388.0660948275456
6.9b,0,1,24,2nn,51.56173137164655
6.9b,0,1,24,pca_ratio_099,2774.0
6.9b,0,1,25,mle,53.33889137041231
6.9b,0,1,25,pca,390.0
6.9b,0,1,25,pr,387.4778600979359
6.9b,0,1,25,2nn,51.35379013455472
6.9b,0,1,25,pca_ratio_099,2772.0
6.9b,0,1,26,mle,53.16966555611466
6.9b,0,1,26,pca,388.0
6.9b,0,1,26,pr,386.92767292863766
6.9b,0,1,26,2nn,51.20171765272884
6.9b,0,1,26,pca_ratio_099,2769.0
6.9b,0,1,27,mle,53.0361988423816
6.9b,0,1,27,pca,386.0
6.9b,0,1,27,pr,386.2395186411948
6.9b,0,1,27,2nn,51.128651594630185
6.9b,0,1,27,pca_ratio_099,2767.0
6.9b,0,1,28,mle,52.86366644915677
6.9b,0,1,28,pca,383.0
6.9b,0,1,28,pr,385.4646402243553
6.9b,0,1,28,2nn,51.25709827453499
6.9b,0,1,28,pca_ratio_099,2764.0
6.9b,0,1,29,mle,52.716004254888695
6.9b,0,1,29,pca,385.0
6.9b,0,1,29,pr,385.0964797197284
6.9b,0,1,29,2nn,50.98845385679095
6.9b,0,1,29,pca_ratio_099,2762.0
6.9b,0,1,30,mle,52.58008878780769
6.9b,0,1,30,pca,384.0
6.9b,0,1,30,pr,384.43036725100217
6.9b,0,1,30,2nn,50.849719805028265
6.9b,0,1,30,pca_ratio_099,2758.0
6.9b,0,1,31,mle,52.30857134444187
6.9b,0,1,31,pca,384.0
6.9b,0,1,31,pr,383.54078828012655
6.9b,0,1,31,2nn,50.7435254273911
6.9b,0,1,31,pca_ratio_099,2756.0
6.9b,0,2,0,mle,27.30623522114553
6.9b,0,2,0,pca,232.0
6.9b,0,2,0,pr,189.564350049022
6.9b,0,2,0,2nn,24.784847576138382
6.9b,0,2,0,pca_ratio_099,1192.0
6.9b,0,2,1,mle,31.17941632771752
6.9b,0,2,1,pca,257.0
6.9b,0,2,1,pr,229.03029300352688
6.9b,0,2,1,2nn,27.910584714153973
6.9b,0,2,1,pca_ratio_099,2247.0
6.9b,0,2,2,mle,32.51863875482901
6.9b,0,2,2,pca,272.0
6.9b,0,2,2,pr,246.9113016027439
6.9b,0,2,2,2nn,29.00787395746298
6.9b,0,2,2,pca_ratio_099,2523.0
6.9b,0,2,3,mle,33.005428949709724
6.9b,0,2,3,pca,279.0
6.9b,0,2,3,pr,257.40866782571
6.9b,0,2,3,2nn,29.263318037183137
6.9b,0,2,3,pca_ratio_099,2635.0
6.9b,0,2,4,mle,32.98347080241037
6.9b,0,2,4,pca,288.0
6.9b,0,2,4,pr,263.93012257194766
6.9b,0,2,4,2nn,29.36059227252469
6.9b,0,2,4,pca_ratio_099,2669.0
6.9b,0,2,5,mle,32.74042158621261
6.9b,0,2,5,pca,289.0
6.9b,0,2,5,pr,268.49513257561534
6.9b,0,2,5,2nn,29.31788653301581
6.9b,0,2,5,pca_ratio_099,2691.0
6.9b,0,2,6,mle,32.443969192977235
6.9b,0,2,6,pca,291.0
6.9b,0,2,6,pr,271.6696792842279
6.9b,0,2,6,2nn,29.06633924035007
6.9b,0,2,6,pca_ratio_099,2699.0
6.9b,0,2,7,mle,32.23904595529729
6.9b,0,2,7,pca,292.0
6.9b,0,2,7,pr,273.702799239257
6.9b,0,2,7,2nn,28.949757967029512
6.9b,0,2,7,pca_ratio_099,2706.0
6.9b,0,2,8,mle,31.80072745542686
6.9b,0,2,8,pca,290.0
6.9b,0,2,8,pr,274.4404407985815
6.9b,0,2,8,2nn,28.80930129836129
6.9b,0,2,8,pca_ratio_099,2706.0
6.9b,0,2,9,mle,31.55345632538713
6.9b,0,2,9,pca,292.0
6.9b,0,2,9,pr,275.1454867797299
6.9b,0,2,9,2nn,28.796335177524234
6.9b,0,2,9,pca_ratio_099,2705.0
6.9b,0,2,10,mle,31.21083019673553
6.9b,0,2,10,pca,289.0
6.9b,0,2,10,pr,275.1984104344142
6.9b,0,2,10,2nn,28.84176591241944
6.9b,0,2,10,pca_ratio_099,2700.0
6.9b,0,2,11,mle,30.968809071047204
6.9b,0,2,11,pca,289.0
6.9b,0,2,11,pr,274.97946478383875
6.9b,0,2,11,2nn,28.76151408900516
6.9b,0,2,11,pca_ratio_099,2695.0
6.9b,0,2,12,mle,30.685301368725067
6.9b,0,2,12,pca,289.0
6.9b,0,2,12,pr,275.162891684239
6.9b,0,2,12,2nn,28.70008956741211
6.9b,0,2,12,pca_ratio_099,2692.0
6.9b,0,2,13,mle,30.4022859655642
6.9b,0,2,13,pca,289.0
6.9b,0,2,13,pr,275.22708290519745
6.9b,0,2,13,2nn,28.65205795057444
6.9b,0,2,13,pca_ratio_099,2690.0
6.9b,0,2,14,mle,30.259886885233275
6.9b,0,2,14,pca,288.0
6.9b,0,2,14,pr,274.65718024302726
6.9b,0,2,14,2nn,28.62714192954168
6.9b,0,2,14,pca_ratio_099,2684.0
6.9b,0,2,15,mle,30.01412584427602
6.9b,0,2,15,pca,289.0
6.9b,0,2,15,pr,274.412413601434
6.9b,0,2,15,2nn,28.63545694478612
6.9b,0,2,15,pca_ratio_099,2681.0
6.9b,0,2,16,mle,29.82444984392532
6.9b,0,2,16,pca,287.0
6.9b,0,2,16,pr,274.15952826700897
6.9b,0,2,16,2nn,28.609873408812195
6.9b,0,2,16,pca_ratio_099,2677.0
6.9b,0,2,17,mle,29.67085341350121
6.9b,0,2,17,pca,287.0
6.9b,0,2,17,pr,273.52013343399415
6.9b,0,2,17,2nn,28.57222991338716
6.9b,0,2,17,pca_ratio_099,2673.0
6.9b,0,2,18,mle,29.494759930441365
6.9b,0,2,18,pca,286.0
6.9b,0,2,18,pr,273.257998535612
6.9b,0,2,18,2nn,28.577800717273423
6.9b,0,2,18,pca_ratio_099,2671.0
6.9b,0,2,19,mle,29.32450497918948
6.9b,0,2,19,pca,286.0
6.9b,0,2,19,pr,272.6764278119288
6.9b,0,2,19,2nn,28.55575007178517
6.9b,0,2,19,pca_ratio_099,2665.0
6.9b,0,2,20,mle,29.19876087253024
6.9b,0,2,20,pca,286.0
6.9b,0,2,20,pr,272.07222531983655
6.9b,0,2,20,2nn,28.615231160430547
6.9b,0,2,20,pca_ratio_099,2661.0
6.9b,0,2,21,mle,29.059652493908427
6.9b,0,2,21,pca,284.0
6.9b,0,2,21,pr,271.4056914256823
6.9b,0,2,21,2nn,28.60136736604801
6.9b,0,2,21,pca_ratio_099,2660.0
6.9b,0,2,22,mle,28.887774469456843
6.9b,0,2,22,pca,284.0
6.9b,0,2,22,pr,270.8496738849126
6.9b,0,2,22,2nn,28.508744359327608
6.9b,0,2,22,pca_ratio_099,2655.0
6.9b,0,2,23,mle,28.79540528383689
6.9b,0,2,23,pca,284.0
6.9b,0,2,23,pr,270.3371850772388
6.9b,0,2,23,2nn,28.459570505929005
6.9b,0,2,23,pca_ratio_099,2651.0
6.9b,0,2,24,mle,28.67985960153184
6.9b,0,2,24,pca,283.0
6.9b,0,2,24,pr,269.78183078529867
6.9b,0,2,24,2nn,28.42570613918853
6.9b,0,2,24,pca_ratio_099,2647.0
6.9b,0,2,25,mle,28.596557201207297
6.9b,0,2,25,pca,282.0
6.9b,0,2,25,pr,269.11863924629364
6.9b,0,2,25,2nn,28.414272253378822
6.9b,0,2,25,pca_ratio_099,2643.0
6.9b,0,2,26,mle,28.501162177429123
6.9b,0,2,26,pca,282.0
6.9b,0,2,26,pr,268.46899087856764
6.9b,0,2,26,2nn,28.435777008861344
6.9b,0,2,26,pca_ratio_099,2640.0
6.9b,0,2,27,mle,28.4442859037362
6.9b,0,2,27,pca,280.0
6.9b,0,2,27,pr,267.6717582372029
6.9b,0,2,27,2nn,28.36140721028188
6.9b,0,2,27,pca_ratio_099,2637.0
6.9b,0,2,28,mle,28.350285275619303
6.9b,0,2,28,pca,279.0
6.9b,0,2,28,pr,267.05842014542964
6.9b,0,2,28,2nn,28.34297245039713
6.9b,0,2,28,pca_ratio_099,2634.0
6.9b,0,2,29,mle,28.25693907572978
6.9b,0,2,29,pca,279.0
6.9b,0,2,29,pr,266.61139695345577
6.9b,0,2,29,2nn,28.330340098149225
6.9b,0,2,29,pca_ratio_099,2632.0
6.9b,0,2,30,mle,28.191496815468337
6.9b,0,2,30,pca,279.0
6.9b,0,2,30,pr,265.7446250754117
6.9b,0,2,30,2nn,28.321324949484403
6.9b,0,2,30,pca_ratio_099,2628.0
6.9b,0,2,31,mle,28.109023613925498
6.9b,0,2,31,pca,278.0
6.9b,0,2,31,pr,265.03051011330416
6.9b,0,2,31,2nn,28.28251988234759
6.9b,0,2,31,pca_ratio_099,2625.0
6.9b,0,3,0,mle,17.81782692171387
6.9b,0,3,0,pca,190.0
6.9b,0,3,0,pr,153.7905435901807
6.9b,0,3,0,2nn,16.363401512731883
6.9b,0,3,0,pca_ratio_099,1089.0
6.9b,0,3,1,mle,18.911713740778588
6.9b,0,3,1,pca,212.0
6.9b,0,3,1,pr,182.4242821217597
6.9b,0,3,1,2nn,17.239950678782296
6.9b,0,3,1,pca_ratio_099,2100.0
6.9b,0,3,2,mle,19.0807266382293
6.9b,0,3,2,pca,221.0
6.9b,0,3,2,pr,194.7098006575026
6.9b,0,3,2,2nn,17.642226746236577
6.9b,0,3,2,pca_ratio_099,2378.0
6.9b,0,3,3,mle,18.90859435425361
6.9b,0,3,3,pca,223.0
6.9b,0,3,3,pr,201.5911078827893
6.9b,0,3,3,2nn,17.891508096754386
6.9b,0,3,3,pca_ratio_099,2492.0
6.9b,0,3,4,mle,18.57742160682311
6.9b,0,3,4,pca,226.0
6.9b,0,3,4,pr,205.50391037155185
6.9b,0,3,4,2nn,18.125968613436843
6.9b,0,3,4,pca_ratio_099,2528.0
6.9b,0,3,5,mle,18.279864623060806
6.9b,0,3,5,pca,226.0
6.9b,0,3,5,pr,208.1511932358645
6.9b,0,3,5,2nn,18.312560086364016
6.9b,0,3,5,pca_ratio_099,2550.0
6.9b,0,3,6,mle,18.062033812324547
6.9b,0,3,6,pca,226.0
6.9b,0,3,6,pr,209.8260974332265
6.9b,0,3,6,2nn,18.492978976999154
6.9b,0,3,6,pca_ratio_099,2559.0
6.9b,0,3,7,mle,17.898805986252484
6.9b,0,3,7,pca,226.0
6.9b,0,3,7,pr,210.90838544938168
6.9b,0,3,7,2nn,18.62310825576278
6.9b,0,3,7,pca_ratio_099,2567.0
6.9b,0,3,8,mle,17.705223124273676
6.9b,0,3,8,pca,226.0
6.9b,0,3,8,pr,211.26493641883155
6.9b,0,3,8,2nn,18.790178202130896
6.9b,0,3,8,pca_ratio_099,2568.0
6.9b,0,3,9,mle,17.591691429171046
6.9b,0,3,9,pca,225.0
6.9b,0,3,9,pr,211.41260021219327
6.9b,0,3,9,2nn,18.896802970849496
6.9b,0,3,9,pca_ratio_099,2568.0
6.9b,0,3,10,mle,17.47489316294069
6.9b,0,3,10,pca,224.0
6.9b,0,3,10,pr,211.23249245167733
6.9b,0,3,10,2nn,18.98652784242341
6.9b,0,3,10,pca_ratio_099,2563.0
6.9b,0,3,11,mle,17.388931086221508
6.9b,0,3,11,pca,223.0
6.9b,0,3,11,pr,210.6924528140207
6.9b,0,3,11,2nn,19.04725574624817
6.9b,0,3,11,pca_ratio_099,2557.0
6.9b,0,3,12,mle,17.318870306801152
6.9b,0,3,12,pca,223.0
6.9b,0,3,12,pr,210.4807944297241
6.9b,0,3,12,2nn,19.12033704893985
6.9b,0,3,12,pca_ratio_099,2554.0
6.9b,0,3,13,mle,17.249148030984315
6.9b,0,3,13,pca,223.0
6.9b,0,3,13,pr,209.983022080606
6.9b,0,3,13,2nn,19.22467407056232
6.9b,0,3,13,pca_ratio_099,2552.0
6.9b,0,3,14,mle,17.20162137467617
6.9b,0,3,14,pca,223.0
6.9b,0,3,14,pr,209.4509744500962
6.9b,0,3,14,2nn,19.23317596659778
6.9b,0,3,14,pca_ratio_099,2546.0
6.9b,0,3,15,mle,17.168938183249367
6.9b,0,3,15,pca,222.0
6.9b,0,3,15,pr,208.918668454642
6.9b,0,3,15,2nn,19.26052226296169
6.9b,0,3,15,pca_ratio_099,2542.0
6.9b,0,3,16,mle,17.121949032320256
6.9b,0,3,16,pca,222.0
6.9b,0,3,16,pr,208.50278610299395
6.9b,0,3,16,2nn,19.32318211650512
6.9b,0,3,16,pca_ratio_099,2538.0
6.9b,0,3,17,mle,17.08702872970762
6.9b,0,3,17,pca,221.0
6.9b,0,3,17,pr,208.1010339445538
6.9b,0,3,17,2nn,19.37425743836789
6.9b,0,3,17,pca_ratio_099,2534.0
6.9b,0,3,18,mle,17.04917380734885
6.9b,0,3,18,pca,221.0
6.9b,0,3,18,pr,207.6089981887778
6.9b,0,3,18,2nn,19.391080990424697
6.9b,0,3,18,pca_ratio_099,2531.0
6.9b,0,3,19,mle,17.024704513388937
6.9b,0,3,19,pca,220.0
6.9b,0,3,19,pr,207.17989460931489
6.9b,0,3,19,2nn,19.444788697960657
6.9b,0,3,19,pca_ratio_099,2526.0
6.9b,0,3,20,mle,17.02805024611625
6.9b,0,3,20,pca,219.0
6.9b,0,3,20,pr,206.4779860444813
6.9b,0,3,20,2nn,19.43802254279449
6.9b,0,3,20,pca_ratio_099,2521.0
6.9b,0,3,21,mle,17.00878572469445
6.9b,0,3,21,pca,217.0
6.9b,0,3,21,pr,205.7509206088092
6.9b,0,3,21,2nn,19.451345704433727
6.9b,0,3,21,pca_ratio_099,2519.0
6.9b,0,3,22,mle,16.999587110541675
6.9b,0,3,22,pca,218.0
6.9b,0,3,22,pr,205.2673045513334
6.9b,0,3,22,2nn,19.487026561863825
6.9b,0,3,22,pca_ratio_099,2514.0
6.9b,0,3,23,mle,16.98174668998181
6.9b,0,3,23,pca,218.0
6.9b,0,3,23,pr,204.646946184816
6.9b,0,3,23,2nn,19.50641107608391
6.9b,0,3,23,pca_ratio_099,2510.0
6.9b,0,3,24,mle,16.971839664283554
6.9b,0,3,24,pca,216.0
6.9b,0,3,24,pr,203.9802493659652
6.9b,0,3,24,2nn,19.524476687314948
6.9b,0,3,24,pca_ratio_099,2506.0
6.9b,0,3,25,mle,16.974487954284967
6.9b,0,3,25,pca,217.0
6.9b,0,3,25,pr,203.34721392075173
6.9b,0,3,25,2nn,19.53989866594693
6.9b,0,3,25,pca_ratio_099,2502.0
6.9b,0,3,26,mle,16.983237090494438
6.9b,0,3,26,pca,216.0
6.9b,0,3,26,pr,202.69420017627547
6.9b,0,3,26,2nn,19.537865609175608
6.9b,0,3,26,pca_ratio_099,2499.0
6.9b,0,3,27,mle,16.992251973446226
6.9b,0,3,27,pca,216.0
6.9b,0,3,27,pr,201.9777353343908
6.9b,0,3,27,2nn,19.558848550848065
6.9b,0,3,27,pca_ratio_099,2496.0
6.9b,0,3,28,mle,17.001211631251454
6.9b,0,3,28,pca,216.0
6.9b,0,3,28,pr,201.63549429205187
6.9b,0,3,28,2nn,19.56461786459829
6.9b,0,3,28,pca_ratio_099,2493.0
6.9b,0,3,29,mle,16.99655708342284
6.9b,0,3,29,pca,216.0
6.9b,0,3,29,pr,201.21182931861992
6.9b,0,3,29,2nn,19.56017621145073
6.9b,0,3,29,pca_ratio_099,2490.0
6.9b,0,3,30,mle,16.994759638374944
6.9b,0,3,30,pca,215.0
6.9b,0,3,30,pr,200.5772408300408
6.9b,0,3,30,2nn,19.54029300257061
6.9b,0,3,30,pca_ratio_099,2487.0
6.9b,0,3,31,mle,16.981961402177653
6.9b,0,3,31,pca,214.0
6.9b,0,3,31,pr,199.94555329827688
6.9b,0,3,31,2nn,19.52627441531147
6.9b,0,3,31,pca_ratio_099,2484.0
6.9b,0,4,0,mle,10.807926361261456
6.9b,0,4,0,pca,142.0
6.9b,0,4,0,pr,121.826005884919
6.9b,0,4,0,2nn,14.52124989710361
6.9b,0,4,0,pca_ratio_099,964.0
6.9b,0,4,1,mle,10.875163171668945
6.9b,0,4,1,pca,161.0
6.9b,0,4,1,pr,142.3538935403701
6.9b,0,4,1,2nn,17.92460060640398
6.9b,0,4,1,pca_ratio_099,1901.0
6.9b,0,4,2,mle,10.826738878901992
6.9b,0,4,2,pca,170.0
6.9b,0,4,2,pr,151.15266340865696
6.9b,0,4,2,2nn,18.899899967227736
6.9b,0,4,2,pca_ratio_099,2172.0
6.9b,0,4,3,mle,10.843640791593064
6.9b,0,4,3,pca,172.0
6.9b,0,4,3,pr,156.40275646899534
6.9b,0,4,3,2nn,19.01771566177447
6.9b,0,4,3,pca_ratio_099,2289.0
6.9b,0,4,4,mle,10.9099999947259
6.9b,0,4,4,pca,174.0
6.9b,0,4,4,pr,159.16019010275377
6.9b,0,4,4,2nn,18.74513273349969
6.9b,0,4,4,pca_ratio_099,2328.0
6.9b,0,4,5,mle,10.959461163591255
6.9b,0,4,5,pca,173.0
6.9b,0,4,5,pr,161.41136082696778
6.9b,0,4,5,2nn,18.616538685348697
6.9b,0,4,5,pca_ratio_099,2353.0
6.9b,0,4,6,mle,11.045125228965514
6.9b,0,4,6,pca,173.0
6.9b,0,4,6,pr,162.72601604685187
6.9b,0,4,6,2nn,18.555058056019707
6.9b,0,4,6,pca_ratio_099,2362.0
6.9b,0,4,7,mle,11.123301345317724
6.9b,0,4,7,pca,174.0
6.9b,0,4,7,pr,163.64956342654236
6.9b,0,4,7,2nn,18.572733846465912
6.9b,0,4,7,pca_ratio_099,2373.0
6.9b,0,4,8,mle,11.200753037865054
6.9b,0,4,8,pca,174.0
6.9b,0,4,8,pr,164.05988367035707
6.9b,0,4,8,2nn,18.63413962985792
6.9b,0,4,8,pca_ratio_099,2375.0
6.9b,0,4,9,mle,11.269954751649642
6.9b,0,4,9,pca,173.0
6.9b,0,4,9,pr,164.22732518550728
6.9b,0,4,9,2nn,18.56190647256461
6.9b,0,4,9,pca_ratio_099,2374.0
6.9b,0,4,10,mle,11.335670314033502
6.9b,0,4,10,pca,171.0
6.9b,0,4,10,pr,164.18665064042077
6.9b,0,4,10,2nn,18.566275909039767
6.9b,0,4,10,pca_ratio_099,2371.0
6.9b,0,4,11,mle,11.393961878745182
6.9b,0,4,11,pca,171.0
6.9b,0,4,11,pr,163.79590436472716
6.9b,0,4,11,2nn,18.563690950310683
6.9b,0,4,11,pca_ratio_099,2366.0
6.9b,0,4,12,mle,11.445041848382276
6.9b,0,4,12,pca,171.0
6.9b,0,4,12,pr,163.7867793089269
6.9b,0,4,12,2nn,18.556301215230388
6.9b,0,4,12,pca_ratio_099,2364.0
6.9b,0,4,13,mle,11.505438100957212
6.9b,0,4,13,pca,172.0
6.9b,0,4,13,pr,163.5558666279497
6.9b,0,4,13,2nn,18.552747666979457
6.9b,0,4,13,pca_ratio_099,2361.0
6.9b,0,4,14,mle,11.554890205282804
6.9b,0,4,14,pca,171.0
6.9b,0,4,14,pr,163.0929296144545
6.9b,0,4,14,2nn,18.58870043434329
6.9b,0,4,14,pca_ratio_099,2355.0
6.9b,0,4,15,mle,11.600392285037485
6.9b,0,4,15,pca,170.0
6.9b,0,4,15,pr,162.72764362886446
6.9b,0,4,15,2nn,18.572782878111607
6.9b,0,4,15,pca_ratio_099,2351.0
6.9b,0,4,16,mle,11.65044526288111
6.9b,0,4,16,pca,170.0
6.9b,0,4,16,pr,162.41727553073727
6.9b,0,4,16,2nn,18.57563736020752
6.9b,0,4,16,pca_ratio_099,2348.0
6.9b,0,4,17,mle,11.68567905042823
6.9b,0,4,17,pca,169.0
6.9b,0,4,17,pr,162.11235048990667
6.9b,0,4,17,2nn,18.530419141693365
6.9b,0,4,17,pca_ratio_099,2345.0
6.9b,0,4,18,mle,11.716077583713489
6.9b,0,4,18,pca,169.0
6.9b,0,4,18,pr,161.80682207893048
6.9b,0,4,18,2nn,18.48773068091416
6.9b,0,4,18,pca_ratio_099,2342.0
6.9b,0,4,19,mle,11.751524419109185
6.9b,0,4,19,pca,169.0
6.9b,0,4,19,pr,161.47133112607096
6.9b,0,4,19,2nn,18.443735859226297
6.9b,0,4,19,pca_ratio_099,2336.0
6.9b,0,4,20,mle,11.784309455735327
6.9b,0,4,20,pca,168.0
6.9b,0,4,20,pr,161.04826977012613
6.9b,0,4,20,2nn,18.42148885117709
6.9b,0,4,20,pca_ratio_099,2333.0
6.9b,0,4,21,mle,11.814589257700652
6.9b,0,4,21,pca,166.0
6.9b,0,4,21,pr,160.56031339216784
6.9b,0,4,21,2nn,18.43970851934873
6.9b,0,4,21,pca_ratio_099,2331.0
6.9b,0,4,22,mle,11.85297798398522
6.9b,0,4,22,pca,167.0
6.9b,0,4,22,pr,160.23982604794003
6.9b,0,4,22,2nn,18.453859185890185
6.9b,0,4,22,pca_ratio_099,2327.0
6.9b,0,4,23,mle,11.874702693688397
6.9b,0,4,23,pca,168.0
6.9b,0,4,23,pr,159.99863203827334
6.9b,0,4,23,2nn,18.435680930853696
6.9b,0,4,23,pca_ratio_099,2323.0
6.9b,0,4,24,mle,11.893601061959137
6.9b,0,4,24,pca,167.0
6.9b,0,4,24,pr,159.62260600074936
6.9b,0,4,24,2nn,18.39613374243917
6.9b,0,4,24,pca_ratio_099,2319.0
6.9b,0,4,25,mle,11.91255525366052
6.9b,0,4,25,pca,166.0
6.9b,0,4,25,pr,159.11407965730285
6.9b,0,4,25,2nn,18.385875460853768
6.9b,0,4,25,pca_ratio_099,2314.0
6.9b,0,4,26,mle,11.942537050720638
6.9b,0,4,26,pca,166.0
6.9b,0,4,26,pr,158.63921989413413
6.9b,0,4,26,2nn,18.324400696440577
6.9b,0,4,26,pca_ratio_099,2311.0
6.9b,0,4,27,mle,11.963920634730504
6.9b,0,4,27,pca,165.0
6.9b,0,4,27,pr,158.15627187147027
6.9b,0,4,27,2nn,18.28586803146265
6.9b,0,4,27,pca_ratio_099,2308.0
6.9b,0,4,28,mle,11.986689027041065
6.9b,0,4,28,pca,166.0
6.9b,0,4,28,pr,157.96047352915014
6.9b,0,4,28,2nn,18.263143560881087
6.9b,0,4,28,pca_ratio_099,2305.0
6.9b,0,4,29,mle,12.002755075073962
6.9b,0,4,29,pca,166.0
6.9b,0,4,29,pr,157.64564620701847
6.9b,0,4,29,2nn,18.26671125577812
6.9b,0,4,29,pca_ratio_099,2302.0
6.9b,0,4,30,mle,12.010017252701784
6.9b,0,4,30,pca,165.0
6.9b,0,4,30,pr,157.21964792644488
6.9b,0,4,30,2nn,18.2432436425835
